trial_id	dedup_status	dedup_complete	dedup_decoded	dedup_ties	dedup_score	dedup_bound	dedup_stop_shell	dedup_generated_attempts	dedup_q_disc	dedup_q_membership	dedup_q_score	dedup_global_duplicates	dedup_total_ns	dedup_ml_error	history_status	history_complete	history_decoded	history_ties	history_score	history_bound	history_stop_shell	history_generated_attempts	history_q_disc	history_q_membership	history_q_score	history_global_duplicates	history_total_ns	history_ml_error	bestpath_shell	bestpath_decoded	bestpath_ties	bestpath_selected_disagreement	bestpath_strict_disjoint	exhaustive_status	exhaustive_complete	exhaustive_decoded	exhaustive_ties	exhaustive_score	exhaustive_evaluated	exhaustive_nodes	exhaustive_total_ns	exhaustive_ml_error	branch_status	branch_complete	branch_decoded	branch_ties	branch_score	branch_evaluated	branch_nodes	branch_total_ns	branch_ml_error
60	CERTIFIED	1	0xc91e	0xc91e	4249809887257341160	672847735396112944	1	272	222	222	5	50	675893	1	CERTIFIED	1	0xc91e	0xc91e	4249809887257341160	672847735396112944	1	512	222	222	5	290	676297	1	1	0xc91e	0xc91e,0xc92e,0xc94e,0xd50e,0xe81c	0	0	COMPLETE	1	0xc91e	0xc91e	4249809887257341160	2048	0	343153	1	COMPLETE	1	0xc91e	0xc91e	4249809887257341160	0	209	54072	1
61	CERTIFIED	1	0xb438	0xb438	2532394323008596222	672847735396112944	1	272	231	231	13	41	721749	0	CERTIFIED	1	0xb438	0xb438	2532394323008596222	672847735396112944	1	512	231	231	13	281	687321	0	1	0x251c	0x251c,0x321c,0x5214,0x531c,0xa45d,0xa494,0xa51e,0xa59c,0xa61d,0xb21e,0xb29c,0xb42c,0xb438	1	0	COMPLETE	1	0xb438	0xb438	2532394323008596222	2048	0	316846	0	COMPLETE	1	0xb438	0xb438	2532394323008596222	0	163	46235	0
62	CERTIFIED	1	0xb9f8	0xb9f8	50428289737328568244	12784106972526145936	0	17	17	17	1	0	697110	0	CERTIFIED	1	0xb9f8	0xb9f8	50428289737328568244	12784106972526145936	0	32	17	17	1	15	654624	0	0	0xb9f8	0xb9f8	0	0	COMPLETE	1	0xb9f8	0xb9f8	50428289737328568244	2048	0	339219	0	COMPLETE	1	0xb9f8	0xb9f8	50428289737328568244	0	73	34753	0
63	CERTIFIED	1	0x29cd	0x29cd	48870238655631146920	12784106972526145936	0	17	17	17	1	0	652459	1	CERTIFIED	1	0x29cd	0x29cd	48870238655631146920	12784106972526145936	0	32	17	17	1	15	651898	1	0	0x29cd	0x29cd	0	0	COMPLETE	1	0x29cd	0x29cd	48870238655631146920	2048	0	319721	1	COMPLETE	1	0x29cd	0x29cd	48870238655631146920	0	35	12158	1
64	CERTIFIED	1	0x4901	0x4901	22460842420008557848	12784106972526145936	0	17	17	17	2	0	817395	1	CERTIFIED	1	0x4901	0x4901	22460842420008557848	12784106972526145936	0	32	17	17	2	15	667033	1	0	0x4901	0x4901,0x5401	0	0	COMPLETE	1	0x4901	0x4901	22460842420008557848	4096	0	704585	1	COMPLETE	1	0x4901	0x4901	22460842420008557848	0	123	35960	1
65	CERTIFIED	1	0x6d97	0x6d97	32890448279683901356	12784106972526145936	0	17	17	17	1	0	678851	1	CERTIFIED	1	0x6d97	0x6d97	32890448279683901356	12784106972526145936	0	32	17	17	1	15	676981	1	0	0x6d97	0x6d97	0	0	COMPLETE	1	0x6d97	0x6d97	32890448279683901356	4096	0	659040	1	COMPLETE	1	0x6d97	0x6d97	32890448279683901356	0	55	18506	1
66	CERTIFIED	1	0xebe2	0xebe2	50423875369622951524	12784106972526145936	0	17	17	17	1	0	672830	0	CERTIFIED	1	0xebe2	0xebe2	50423875369622951524	12784106972526145936	0	32	17	17	1	15	663840	0	0	0xebe2	0xebe2	0	0	COMPLETE	1	0xebe2	0xebe2	50423875369622951524	4096	0	690570	0	COMPLETE	1	0xebe2	0xebe2	50423875369622951524	0	113	34251	0
67	CERTIFIED	1	0x5e37	0x5e37	33854987623361154676	12784106972526145936	0	17	17	17	1	0	685206	1	CERTIFIED	1	0x5e37	0x5e37	33854987623361154676	12784106972526145936	0	32	17	17	1	15	651291	1	0	0x5e37	0x5e37	0	0	COMPLETE	1	0x5e37	0x5e37	33854987623361154676	4096	0	663013	1	COMPLETE	1	0x5e37	0x5e37	33854987623361154676	0	87	26655	1
68	CERTIFIED	1	0x8626	0x8626	48199475482762686316	12784106972526145936	0	17	17	17	3	0	677925	1	CERTIFIED	1	0x8626	0x8626	48199475482762686316	12784106972526145936	0	32	17	17	3	15	684218	1	0	0x8626	0x8626,0x8646,0x864a	0	0	COMPLETE	1	0x8626	0x8626	48199475482762686316	4096	0	692760	1	COMPLETE	1	0x8626	0x8626	48199475482762686316	0	51	17483	1
69	CERTIFIED	1	0x9563	0x9563	17753122249513792000	12784106972526145936	0	17	17	17	1	0	720471	0	CERTIFIED	1	0x9563	0x9563	17753122249513792000	12784106972526145936	0	32	17	17	1	15	714629	0	0	0x9563	0x9563	0	0	COMPLETE	1	0x9563	0x9563	17753122249513792000	4096	0	692353	0	COMPLETE	1	0x9563	0x9563	17753122249513792000	0	101	28829	0
70	CERTIFIED	1	0x588	0x588	33660093289158176488	12784106972526145936	0	17	17	17	2	0	946985	1	CERTIFIED	1	0x588	0x588	33660093289158176488	12784106972526145936	0	32	17	17	2	15	747831	1	0	0x548	0x548,0x588	1	0	COMPLETE	1	0x588	0x588	33660093289158176488	4096	0	705796	1	COMPLETE	1	0x588	0x588	33660093289158176488	0	55	17105	1
71	CERTIFIED	1	0x63c5	0x63c5	3499367377302498760	672847735396112944	1	272	229	229	12	43	694868	1	CERTIFIED	1	0x63c5	0x63c5	3499367377302498760	672847735396112944	1	512	229	229	12	283	691602	1	1	0x2347	0x2347,0x31c3,0x35c7,0x61c5,0x628e,0x62c3,0x639d,0x63c5,0x64c7,0x66c7,0xa1c7,0xb187	1	0	COMPLETE	1	0x63c5	0x63c5	3499367377302498760	4096	0	642446	1	COMPLETE	1	0x63c5	0x63c5	3499367377302498760	0	253	66280	1
72	CERTIFIED	1	0x7e3c	0x7e3c	8242384758602383564	672847735396112944	1	272	222	222	15	50	674613	1	CERTIFIED	1	0x7e3c	0x7e3c	8242384758602383564	672847735396112944	1	512	222	222	15	290	761832	1	1	0x4e1c	0x4e1c,0x5c39,0x5e1d,0x741c,0x742c,0x7c14,0x7c18,0x7c24,0x7c28,0x7c74,0x7c78,0x7d9c,0x7e0c,0x7e3c,0x7e5c	1	0	COMPLETE	1	0x7e3c	0x7e3c	8242384758602383564	4096	0	659708	1	COMPLETE	1	0x7e3c	0x7e3c	8242384758602383564	0	197	51337	1
73	CERTIFIED	1	0xa061	0xa061	93698473783746859774	12784106972526145936	0	17	17	17	1	0	653687	0	CERTIFIED	1	0xa061	0xa061	93698473783746859774	12784106972526145936	0	32	17	17	1	15	663627	0	0	0xa061	0xa061	0	0	COMPLETE	1	0xa061	0xa061	93698473783746859774	4096	0	696436	0	COMPLETE	1	0xa061	0xa061	93698473783746859774	0	25	8194	0
74	CERTIFIED	1	0x7ae5	0x7ae5	18514618409572491004	12784106972526145936	0	17	17	17	1	0	666195	1	CERTIFIED	1	0x7ae5	0x7ae5	18514618409572491004	12784106972526145936	0	32	17	17	1	15	1327714	1	0	0x7ae5	0x7ae5	0	0	COMPLETE	1	0x7ae5	0x7ae5	18514618409572491004	4096	0	720266	1	COMPLETE	1	0x7ae5	0x7ae5	18514618409572491004	0	87	24128	1
75	CERTIFIED	1	0x213e	0x213e	78353690202252579382	12784106972526145936	0	17	17	17	1	0	680909	0	CERTIFIED	1	0x213e	0x213e	78353690202252579382	12784106972526145936	0	32	17	17	1	15	666738	0	0	0x213e	0x213e	0	0	COMPLETE	1	0x213e	0x213e	78353690202252579382	4096	0	757593	0	COMPLETE	1	0x213e	0x213e	78353690202252579382	0	79	22038	0
76	CERTIFIED	1	0x743b	0x743b	47192656951547032858	12784106972526145936	0	17	17	17	2	0	647712	0	CERTIFIED	1	0x743b	0x743b	47192656951547032858	12784106972526145936	0	32	17	17	2	15	916720	0	0	0x693b	0x693b,0x743b	1	0	COMPLETE	1	0x743b	0x743b	47192656951547032858	4096	0	684919	0	COMPLETE	1	0x743b	0x743b	47192656951547032858	0	37	11184	0
77	CERTIFIED	1	0x4b5a	0x4b5a	17669255377189769080	12784106972526145936	0	17	17	17	1	0	659877	1	CERTIFIED	1	0x4b5a	0x4b5a	17669255377189769080	12784106972526145936	0	32	17	17	1	15	703070	1	0	0x4b5a	0x4b5a	0	0	COMPLETE	1	0x4b5a	0x4b5a	17669255377189769080	4096	0	659098	1	COMPLETE	1	0x4b5a	0x4b5a	17669255377189769080	0	115	30805	1
78	CERTIFIED	1	0x4ea3	0x4ea3	48029069272568760880	12784106972526145936	0	17	17	17	2	0	771420	1	CERTIFIED	1	0x4ea3	0x4ea3	48029069272568760880	12784106972526145936	0	32	17	17	2	15	657865	1	0	0x4d4b	0x4d4b,0x4ea3	1	0	COMPLETE	1	0x4ea3	0x4ea3	48029069272568760880	4096	0	1264543	1	COMPLETE	1	0x4ea3	0x4ea3	48029069272568760880	0	39	12683	1
79	CERTIFIED	1	0x7d51	0x7d51	77548037815178497618	12784106972526145936	0	17	17	17	2	0	664289	1	CERTIFIED	1	0x7d51	0x7d51	77548037815178497618	12784106972526145936	0	32	17	17	2	15	729125	1	0	0x7aa3	0x7aa3,0x7d51	1	0	COMPLETE	1	0x7d51	0x7d51	77548037815178497618	4096	0	655065	1	COMPLETE	1	0x7d51	0x7d51	77548037815178497618	0	25	8170	1
80	CERTIFIED	1	0x8d8e	0x8d8e	47987248946936602480	12784106972526145936	0	17	17	17	3	0	652892	1	CERTIFIED	1	0x8d8e	0x8d8e	47987248946936602480	12784106972526145936	0	32	17	17	3	15	656106	1	0	0x8d8e	0x8d8e,0x9b16,0x9b1a	0	0	COMPLETE	1	0x8d8e	0x8d8e	47987248946936602480	4096	0	709616	1	COMPLETE	1	0x8d8e	0x8d8e	47987248946936602480	0	47	15000	1
81	CERTIFIED	1	0xedc5	0xedc5	48870459374016427756	12784106972526145936	0	17	17	17	2	0	683822	0	CERTIFIED	1	0xedc5	0xedc5	48870459374016427756	12784106972526145936	0	32	17	17	2	15	680441	0	0	0xed8a	0xed8a,0xedc5	1	0	COMPLETE	1	0xedc5	0xedc5	48870459374016427756	4096	0	738829	0	COMPLETE	1	0xedc5	0xedc5	48870459374016427756	0	29	8817	0
82	CERTIFIED	1	0xa917	0xa917	19265165470341413800	12784106972526145936	0	17	17	17	1	0	653167	1	CERTIFIED	1	0xa917	0xa917	19265165470341413800	12784106972526145936	0	32	17	17	1	15	713221	1	0	0xa917	0xa917	0	0	COMPLETE	1	0xa917	0xa917	19265165470341413800	4096	0	2481394	1	COMPLETE	1	0xa917	0xa917	19265165470341413800	0	81	23440	1
83	CERTIFIED	1	0xa804	0xa804	16824345398334728872	12784106972526145936	0	17	17	17	1	0	1152459	1	CERTIFIED	1	0xa804	0xa804	16824345398334728872	12784106972526145936	0	32	17	17	1	15	750217	1	0	0xa804	0xa804	0	0	COMPLETE	1	0xa804	0xa804	16824345398334728872	4096	0	1046448	1	COMPLETE	1	0xa804	0xa804	16824345398334728872	0	107	33378	1
84	CERTIFIED	1	0x181e	0x181e	66408300831661094644	12784106972526145936	0	17	17	17	3	0	662551	0	CERTIFIED	1	0x181e	0x181e	66408300831661094644	12784106972526145936	0	32	17	17	3	15	735600	0	0	0x181e	0x181e,0x182e,0x184e	0	0	COMPLETE	1	0x181e	0x181e	66408300831661094644	4096	0	730829	0	COMPLETE	1	0x181e	0x181e	66408300831661094644	0	89	29092	0
85	CERTIFIED	1	0x453d	0x453d	63207982681820358280	12784106972526145936	0	17	17	17	4	0	687094	0	CERTIFIED	1	0x453d	0x453d	63207982681820358280	12784106972526145936	0	32	17	17	4	15	712875	0	0	0x429d	0x429d,0x449d,0x453b,0x453d	1	0	COMPLETE	1	0x453d	0x453d	63207982681820358280	4096	0	2161614	0	COMPLETE	1	0x453d	0x453d	63207982681820358280	0	37	13476	0
86	CERTIFIED	1	0x7fad	0x7fad	123091535343217229872	12784106972526145936	0	17	17	17	4	0	873408	1	CERTIFIED	1	0x7fad	0x7fad	123091535343217229872	12784106972526145936	0	32	17	17	4	15	696164	1	0	0x7f59	0x7f59,0x7f5b,0x7f6d,0x7fad	1	0	COMPLETE	1	0x7fad	0x7fad	123091535343217229872	4096	0	745436	1	COMPLETE	1	0x7fad	0x7fad	123091535343217229872	0	25	10473	1
87	CERTIFIED	1	0xf26f	0xf26f	20061743931198510946	12784106972526145936	0	17	17	17	1	0	756770	1	CERTIFIED	1	0xf26f	0xf26f	20061743931198510946	12784106972526145936	0	32	17	17	1	15	841315	1	0	0xf26f	0xf26f	0	0	COMPLETE	1	0xf26f	0xf26f	20061743931198510946	4096	0	1554482	1	COMPLETE	1	0xf26f	0xf26f	20061743931198510946	0	205	59045	1
88	CERTIFIED	1	0xa09e	0xa09e	4086367922956882102	672847735396112944	1	272	234	234	13	38	799963	1	CERTIFIED	1	0xa09e	0xa09e	4086367922956882102	672847735396112944	1	512	234	234	13	278	778693	1	1	0x729e	0x729e,0x9296,0x929a,0x9a9e,0xa09e,0xa13d,0xa5bc,0xaa8e,0xaabe,0xaade,0xb29c,0xe49e,0xe53d	1	0	COMPLETE	1	0xa09e	0xa09e	4086367922956882102	4096	0	662109	1	COMPLETE	1	0xa09e	0xa09e	4086367922956882102	0	245	66741	1
89	CERTIFIED	1	0xb3e7	0xb3e7,0xe7ce	17673571002459865426	12784106972526145936	0	17	17	17	2	0	2244767	1	CERTIFIED	1	0xb3e7	0xb3e7,0xe7ce	17673571002459865426	12784106972526145936	0	32	17	17	2	15	676428	1	0	0xb3e7	0xb3e7,0xe7ce	0	0	COMPLETE	1	0xb3e7	0xb3e7,0xe7ce	17673571002459865426	4096	0	1545254	1	COMPLETE	1	0xb3e7	0xb3e7,0xe7ce	17673571002459865426	0	127	75305	1
90	CERTIFIED	1	0xab1a	0xab1a	16870248386596621960	12784106972526145936	0	17	17	17	1	0	3372920	1	CERTIFIED	1	0xab1a	0xab1a	16870248386596621960	12784106972526145936	0	32	17	17	1	15	1089298	1	0	0xab1a	0xab1a	0	0	COMPLETE	1	0xab1a	0xab1a	16870248386596621960	4096	0	706728	1	COMPLETE	1	0xab1a	0xab1a	16870248386596621960	0	95	30425	1
91	CERTIFIED	1	0x2cb4	0x2cb4	17666802968658175222	12784106972526145936	0	17	17	17	2	0	748448	1	CERTIFIED	1	0x2cb4	0x2cb4	17666802968658175222	12784106972526145936	0	32	17	17	2	15	758774	1	0	0x14b4	0x14b4,0x2cb4	1	0	COMPLETE	1	0x2cb4	0x2cb4	17666802968658175222	4096	0	877051	1	COMPLETE	1	0x2cb4	0x2cb4	17666802968658175222	0	71	21393	1
92	CERTIFIED	1	0x9e04	0x9e04	5013274781943752884	672847735396112944	1	272	231	231	13	41	1185834	0	CERTIFIED	1	0x9e04	0x9e04	5013274781943752884	672847735396112944	1	512	231	231	13	281	1428383	0	1	0x1f44	0x1f44,0x4fc4,0x9a89,0x9b46,0x9dc4,0x9e04,0x9e08,0x9e54,0x9e64,0x9f8c,0xae44,0xcd44,0xde89	1	0	COMPLETE	1	0x9e04	0x9e04	5013274781943752884	4096	0	1471726	0	COMPLETE	1	0x9e04	0x9e04	5013274781943752884	0	213	130559	0
93	CERTIFIED	1	0x3768	0x3768	32009089454279110240	12784106972526145936	0	17	17	17	2	0	1110906	0	CERTIFIED	1	0x3768	0x3768	32009089454279110240	12784106972526145936	0	32	17	17	2	15	1334665	0	0	0x3768	0x3768,0x6ed1	0	0	COMPLETE	1	0x3768	0x3768	32009089454279110240	4096	0	1223058	0	COMPLETE	1	0x3768	0x3768	32009089454279110240	0	59	34748	0
94	CERTIFIED	1	0xe49e	0xe49e	63168137510602742098	12784106972526145936	0	17	17	17	2	0	1087998	0	CERTIFIED	1	0xe49e	0xe49e	63168137510602742098	12784106972526145936	0	32	17	17	2	15	1111412	0	0	0xe49c	0xe49c,0xe49e	1	0	COMPLETE	1	0xe49e	0xe49e	63168137510602742098	4096	0	2631978	0	COMPLETE	1	0xe49e	0xe49e	63168137510602742098	0	119	43171	0
95	CERTIFIED	1	0x4391	0x4391	4214274227227126564	672847735396112944	1	272	231	231	18	41	1273703	1	CERTIFIED	1	0x4391	0x4391	4214274227227126564	672847735396112944	1	512	231	231	18	281	1281354	1	1	0x21db	0x21db,0x41c9,0x4339,0x4391,0x43a5,0x43b0,0x43c9,0x45d8,0x45f9,0x49dd,0x4bb1,0x4dd9,0x51d1,0x6159,0x6359,0x63a9,0xc3b9,0xe1d9	1	0	COMPLETE	1	0x4391	0x4391	4214274227227126564	4096	0	1153745	1	COMPLETE	1	0x4391	0x4391	4214274227227126564	0	251	126365	1
96	CERTIFIED	1	0xc002	0xc002	25652319911976805990	12784106972526145936	0	17	17	17	1	0	1086620	1	CERTIFIED	1	0xc002	0xc002	25652319911976805990	12784106972526145936	0	32	17	17	1	15	1127641	1	0	0xc002	0xc002	0	0	COMPLETE	1	0xc002	0xc002	25652319911976805990	4096	0	1165768	1	COMPLETE	1	0xc002	0xc002	25652319911976805990	0	129	84276	1
97	CERTIFIED	1	0x8403	0x8403	124016461545115133152	12784106972526145936	0	17	17	17	3	0	1578495	0	CERTIFIED	1	0x8403	0x8403	124016461545115133152	12784106972526145936	0	32	17	17	3	15	1115121	0	0	0x8203	0x8203,0x8403,0x8405	1	0	COMPLETE	1	0x8403	0x8403	124016461545115133152	4096	0	1049960	0	COMPLETE	1	0x8403	0x8403	124016461545115133152	0	25	20016	0
98	CERTIFIED	1	0xfe10	0xfe10	109514822195393646280	12784106972526145936	0	17	17	17	3	0	989600	0	CERTIFIED	1	0xfe10	0xfe10	109514822195393646280	12784106972526145936	0	32	17	17	3	15	855159	0	0	0xfc50	0xfc50,0xfc90,0xfe10	1	0	COMPLETE	1	0xfe10	0xfe10	109514822195393646280	4096	0	877522	0	COMPLETE	1	0xfe10	0xfe10	109514822195393646280	0	25	16378	0
99	CERTIFIED	1	0xa488	0xa488	46470999815597046814	12784106972526145936	0	17	17	17	1	0	900854	1	CERTIFIED	1	0xa488	0xa488	46470999815597046814	12784106972526145936	0	32	17	17	1	15	973161	1	0	0xa488	0xa488	0	0	COMPLETE	1	0xa488	0xa488	46470999815597046814	4096	0	927856	1	COMPLETE	1	0xa488	0xa488	46470999815597046814	0	141	55716	1
100	CERTIFIED	1	0xe23b	0xe23b	48872335480291314862	12784106972526145936	0	17	17	17	1	0	1016416	0	CERTIFIED	1	0xe23b	0xe23b	48872335480291314862	12784106972526145936	0	32	17	17	1	15	853308	0	0	0xe23b	0xe23b	0	0	COMPLETE	1	0xe23b	0xe23b	48872335480291314862	4096	0	1160201	0	COMPLETE	1	0xe23b	0xe23b	48872335480291314862	0	37	23850	0
101	CERTIFIED	1	0x5eda	0x5eda	16031169068785835524	12784106972526145936	0	17	17	17	1	0	847819	1	CERTIFIED	1	0x5eda	0x5eda	16031169068785835524	12784106972526145936	0	32	17	17	1	15	874419	1	0	0x5eda	0x5eda	0	0	COMPLETE	1	0x5eda	0x5eda	16031169068785835524	4096	0	850572	1	COMPLETE	1	0x5eda	0x5eda	16031169068785835524	0	99	48916	1
102	CERTIFIED	1	0x337a	0x337a	62455565628859243138	12784106972526145936	0	17	17	17	3	0	1211344	0	CERTIFIED	1	0x337a	0x337a	62455565628859243138	12784106972526145936	0	32	17	17	3	15	952498	0	0	0x337a	0x337a,0x33ba,0x39ba	0	0	COMPLETE	1	0x337a	0x337a	62455565628859243138	4096	0	917474	0	COMPLETE	1	0x337a	0x337a	62455565628859243138	0	39	24459	0
103	CERTIFIED	1	0x3a15	0x3a15	47991430352001857542	12784106972526145936	0	17	17	17	1	0	869956	0	CERTIFIED	1	0x3a15	0x3a15	47991430352001857542	12784106972526145936	0	32	17	17	1	15	866229	0	0	0x3a15	0x3a15	0	0	COMPLETE	1	0x3a15	0x3a15	47991430352001857542	4096	0	929368	0	COMPLETE	1	0x3a15	0x3a15	47991430352001857542	0	27	16856	0
104	CERTIFIED	1	0x5c12	0x5c12	4170130550170959364	672847735396112944	1	272	232	232	21	40	871884	1	CERTIFIED	1	0x5c12	0x5c12	4170130550170959364	672847735396112944	1	512	232	232	21	280	917699	1	1	0x2f13	0x2f13,0x3f12,0x5625,0x5632,0x5652,0x5c12,0x5c22,0x5e06,0x5e0a,0x5e21,0x5e2d,0x5e36,0x5e3a,0x5e56,0x5e5a,0x5e66,0x5e6a,0x6f92,0x7b12,0xd712,0xde92	1	0	COMPLETE	1	0x5c12	0x5c12	4170130550170959364	4096	0	875041	1	COMPLETE	1	0x5c12	0x5c12	4170130550170959364	0	229	84759	1
105	CERTIFIED	1	0xa770	0xa770	49669123042776572800	12784106972526145936	0	17	17	17	1	0	841815	1	CERTIFIED	1	0xa770	0xa770	49669123042776572800	12784106972526145936	0	32	17	17	1	15	905706	1	0	0xa770	0xa770	0	0	COMPLETE	1	0xa770	0xa770	49669123042776572800	4096	0	1064631	1	COMPLETE	1	0xa770	0xa770	49669123042776572800	0	55	31426	1
106	CERTIFIED	1	0x9e02	0x9e02	5810068152807570844	672847735396112944	1	272	231	231	10	41	854465	1	CERTIFIED	1	0x9e02	0x9e02	5810068152807570844	672847735396112944	1	512	231	231	10	281	870019	1	1	0x8f26	0x8f26,0x9642,0x972a,0x9a22,0x9c42,0x9d2a,0x9e02,0x9e4d,0x9ec2,0xcf2a	1	0	COMPLETE	1	0x9e02	0x9e02	5810068152807570844	4096	0	837218	1	COMPLETE	1	0x9e02	0x9e02	5810068152807570844	0	189	73209	1
107	CERTIFIED	1	0x51a8	0x51a8	18421671785716406284	12784106972526145936	0	17	17	17	1	0	895857	1	CERTIFIED	1	0x51a8	0x51a8	18421671785716406284	12784106972526145936	0	32	17	17	1	15	874172	1	0	0x51a8	0x51a8	0	0	COMPLETE	1	0x51a8	0x51a8	18421671785716406284	4096	0	948417	1	COMPLETE	1	0x51a8	0x51a8	18421671785716406284	0	167	59630	1
108	CERTIFIED	1	0xec9a	0xec9a	46431049787861215498	12784106972526145936	0	17	17	17	1	0	848445	0	CERTIFIED	1	0xec9a	0xec9a	46431049787861215498	12784106972526145936	0	32	17	17	1	15	973851	0	0	0xec9a	0xec9a	0	0	COMPLETE	1	0xec9a	0xec9a	46431049787861215498	4096	0	932423	0	COMPLETE	1	0xec9a	0xec9a	46431049787861215498	0	41	20200	0
109	CERTIFIED	1	0xaca9	0xaca9	32004657031307889760	12784106972526145936	0	17	17	17	1	0	885364	0	CERTIFIED	1	0xaca9	0xaca9	32004657031307889760	12784106972526145936	0	32	17	17	1	15	847406	0	0	0xaca9	0xaca9	0	0	COMPLETE	1	0xaca9	0xaca9	32004657031307889760	4096	0	852442	0	COMPLETE	1	0xaca9	0xaca9	32004657031307889760	0	179	63894	0
110	CERTIFIED	1	0x4eee	0x4eee	17626975562153408164	12784106972526145936	0	17	17	17	1	0	883017	0	CERTIFIED	1	0x4eee	0x4eee	17626975562153408164	12784106972526145936	0	32	17	17	1	15	895796	0	0	0x4eee	0x4eee	0	0	COMPLETE	1	0x4eee	0x4eee	17626975562153408164	4096	0	1357128	0	COMPLETE	1	0x4eee	0x4eee	17626975562153408164	0	263	190381	0
111	CERTIFIED	1	0x8c90	0x8c90	61610080314822626014	12784106972526145936	0	17	17	17	2	0	1102932	0	CERTIFIED	1	0x8c90	0x8c90	61610080314822626014	12784106972526145936	0	32	17	17	2	15	1191881	0	0	0x8c90	0x8c90,0x8cc8	0	0	COMPLETE	1	0x8c90	0x8c90	61610080314822626014	4096	0	882438	0	COMPLETE	1	0x8c90	0x8c90	61610080314822626014	0	81	30738	0
112	CERTIFIED	1	0x7c0f	0x7c0f	98319875334757003942	12784106972526145936	0	17	17	17	1	0	1355072	1	CERTIFIED	1	0x7c0f	0x7c0f	98319875334757003942	12784106972526145936	0	32	17	17	1	15	1211319	1	0	0x7c0f	0x7c0f	0	0	COMPLETE	1	0x7c0f	0x7c0f	98319875334757003942	4096	0	2103672	1	COMPLETE	1	0x7c0f	0x7c0f	98319875334757003942	0	25	13239	1
113	CERTIFIED	1	0xb350	0xb350	32887769394351192262	12784106972526145936	0	17	17	17	4	0	896761	1	CERTIFIED	1	0xb350	0xb350	32887769394351192262	12784106972526145936	0	32	17	17	4	15	925258	1	0	0xa6a2	0xa6a2,0xa6a4,0xa6d0,0xb350	1	0	COMPLETE	1	0xb350	0xb350	32887769394351192262	4096	0	847187	1	COMPLETE	1	0xb350	0xb350	32887769394351192262	0	45	19759	1
114	CERTIFIED	1	0x97de	0x97de	62535128798374424494	12784106972526145936	0	17	17	17	3	0	891727	0	CERTIFIED	1	0x97de	0x97de	62535128798374424494	12784106972526145936	0	32	17	17	3	15	873913	0	0	0x97dc	0x97dc,0x97de,0xabee	1	0	COMPLETE	1	0x97de	0x97de	62535128798374424494	4096	0	881806	0	COMPLETE	1	0x97de	0x97de	62535128798374424494	0	61	25024	0
115	CERTIFIED	1	0xe857	0xe857	18547702016737972102	12784106972526145936	0	17	17	17	2	0	1081727	1	CERTIFIED	1	0xe857	0xe857	18547702016737972102	12784106972526145936	0	32	17	17	2	15	1513258	1	0	0xe857	0xe857,0xf0ab	0	0	COMPLETE	1	0xe857	0xe857	18547702016737972102	4096	0	1078298	1	COMPLETE	1	0xe857	0xe857	18547702016737972102	0	93	35175	1
116	CERTIFIED	1	0x459f	0x459f	4086251755385681662	672847735396112944	1	272	224	224	17	48	1186184	1	CERTIFIED	1	0x459f	0x459f	4086251755385681662	672847735396112944	1	512	224	224	17	288	898657	1	1	0x19f	0x19f,0x1af,0x1cf,0x411e,0x414e,0x459f,0x45af,0x45cf,0x48ce,0x50c7,0x50cb,0x514f,0x58cf,0x62cf,0xa0ce,0xb0cf,0xc19d	1	0	COMPLETE	1	0x459f	0x459f	4086251755385681662	4096	0	869769	1	COMPLETE	1	0x459f	0x459f	4086251755385681662	0	245	84265	1
117	CERTIFIED	1	0x87f4	0x87f4	5807971328147402902	672847735396112944	1	272	225	225	18	47	889705	1	CERTIFIED	1	0x87f4	0x87f4	5807971328147402902	672847735396112944	1	512	225	225	18	287	866892	1	1	0x13f4	0x13f4,0x15f4,0x17ea,0x17ec,0x87f4,0x93d4,0x93e9,0x95d4,0x95e9,0x9734,0x97ca,0x97cc,0x9bfc,0x9fe4,0xbbf4,0xcbf0,0xcbf6,0xd774	1	0	COMPLETE	1	0x87f4	0x87f4	5807971328147402902	4096	0	828585	1	COMPLETE	1	0x87f4	0x87f4	5807971328147402902	0	175	60068	1
118	CERTIFIED	1	0xb451	0xb451	2572123632359146702	672847735396112944	1	272	237	237	17	35	1537279	1	CERTIFIED	1	0xb451	0xb451	2572123632359146702	672847735396112944	1	512	237	237	17	275	1104556	1	1	0x24b1	0x24b1,0x2a51,0x7251,0xa429,0xa450,0xa490,0xa4a4,0xa4a6,0xa4e9,0xa541,0xa6a9,0xaca9,0xb451,0xb491,0xb4a5,0xe4d1,0xe651	1	0	COMPLETE	1	0xb451	0xb451	2572123632359146702	4096	0	1129322	1	COMPLETE	1	0xb451	0xb451	2572123632359146702	0	275	127235	1
119	CERTIFIED	1	0x11b6	0x11b6	32137467508298329342	12784106972526145936	0	17	17	17	1	0	1194843	1	CERTIFIED	1	0x11b6	0x11b6	32137467508298329342	12784106972526145936	0	32	17	17	1	15	1060899	1	0	0x11b6	0x11b6	0	0	COMPLETE	1	0x11b6	0x11b6	32137467508298329342	4096	0	979935	1	COMPLETE	1	0x11b6	0x11b6	32137467508298329342	0	97	41621	1
