trial_id,trial_kind,cell_id,trial_index,trial_seed,code_instance,code_seed,family,rate_label,n,k,rate,p_num,p_den,p_s,transmitted_word_hex,observation_hex,deletion_position,observed_error_weight,forced_error_weight,theorem_offset,theorem_stop_shell_cap,max_generated_attempts,run_exhaustive,run_branch,branch_node_cap,branch_time_ms,code_size,generator_rows_hex,parity_check_rows_hex,code_construction,dedup_status,dedup_complete,dedup_decoded,dedup_ties,dedup_score,dedup_bound,dedup_stop_shell,dedup_generated_attempts,dedup_q_disc,dedup_q_membership,dedup_q_score,dedup_global_duplicates,dedup_total_ns,dedup_ml_error,history_status,history_complete,history_decoded,history_ties,history_score,history_bound,history_stop_shell,history_generated_attempts,history_q_disc,history_q_membership,history_q_score,history_global_duplicates,history_total_ns,history_ml_error,bestpath_shell,bestpath_decoded,bestpath_ties,bestpath_selected_disagreement,bestpath_strict_disjoint,exhaustive_status,exhaustive_complete,exhaustive_decoded,exhaustive_ties,exhaustive_score,exhaustive_evaluated,exhaustive_nodes,exhaustive_total_ns,exhaustive_ml_error,branch_status,branch_complete,branch_decoded,branch_ties,branch_score,branch_evaluated,branch_nodes,branch_total_ns,branch_ml_error,dedup_complete_bool,history_complete_bool,exhaustive_complete_bool,branch_complete_bool,codeword_score_savings,codebook_membership_ratio,membership_query_exponent,score_query_exponent,rate_minus_membership_exponent,rate_minus_score_exponent,history_over_dedup_generated,history_over_dedup_walltime,exhaustive_over_dedup_walltime,branch_over_dedup_walltime,theorem_stop_shell_slack,bestpath_ml_selected_disagreement_bool,bestpath_ml_strict_disjoint_bool,bestpath_error_bool,dedup_ml_error_bool,distinct_candidate_fraction_of_codebook
417,natural,n24_k18_random_systematic_linear_R3_4,33,13917306920894235084,1,3486749439749731252,random_systematic_linear,R3_4,24,18,0.75,1,20,0.05,0xb5f237,0x19f237,18,1,,2,2,20000000,False,False,1000000,1500,262144,"0xc0001,0xf40002,0x540004,0xc00008,0x640010,0x180020,0x380040,0x800080,0xa00100,0x900200,0xa00400,0x480800,0xc1000,0x742000,0x704000,0x988000,0x650000,0x8a0000","0x53017,0xa9861,0x10e266,0x216552,0x41681e,0x82878a",dense systematic parity map; seed=3486749439749731252,CERTIFIED,1,0x33e237,0x33e237,858636421358282651727120608502,325679530036178181787232927064,0,25,25,25,1,0,895647,1,CERTIFIED,1,0x33e237,0x33e237,858636421358282651727120608502,325679530036178181787232927064,0,48,25,25,1,23,881683,1,0,0x33e237,0x33e237,0,0,NOT_RUN,0,,,0,0,0,0,0,NOT_RUN,0,,,0,0,0,0,0,True,True,False,False,262144.0,10485.76,0.1934940079072802,0.0,0.5565059920927198,0.75,1.92,0.9844090361492865,,,2,False,False,True,True,9.5367431640625e-05
418,natural,n24_k18_random_systematic_linear_R3_4,34,12406997797559134010,2,3429199148866107763,random_systematic_linear,R3_4,24,18,0.75,1,20,0.05,0x30a07d,0x19503d,5,1,,2,2,20000000,False,False,1000000,1500,262144,"0x440001,0x940002,0xdc0004,0xfc0008,0x600010,0xd00020,0x880040,0x880080,0xbc0100,0x880200,0x940400,0x540800,0x1c1000,0x142000,0x184000,0x788000,0x590000,0x5a0000","0x43d0f,0xbd3cc,0x13fd2e,0x208118,0x43883d,0x8007ee",dense systematic parity map; seed=3429199148866107763,CERTIFIED,1,0x32a01d,0x32a01d,111495928330972882891272379506,17141027896640956936170154056,1,600,530,530,15,70,1028105,1,CERTIFIED,1,0x32a01d,0x32a01d,111495928330972882891272379506,17141027896640956936170154056,1,1152,530,530,15,622,920619,1,1,0x22a07b,"0x22a07b,0x30a07d,0x30a0bd,0x30a23d,0x32a01d,0x32a0dd,0x32a25d,0x32a43c,0x32a87a,0x33a07d,0x33a0bd,0x33a23d,0x35513d,0x59501d,0x89503d",1,0,NOT_RUN,0,,,0,0,0,0,0,NOT_RUN,0,,,0,0,0,0,0,True,True,False,False,17476.266666666666,494.611320754717,0.37707702289377343,0.16278710815035494,0.37292297710622657,0.5872128918496451,1.92,0.8954523127501568,,,1,True,False,True,True,0.00202178955078125
419,natural,n24_k18_random_systematic_linear_R3_4,35,2257307290871864424,3,6853693797319856947,random_systematic_linear,R3_4,24,18,0.75,1,20,0.05,0x918836,0x48c436,10,0,,2,1,20000000,False,False,1000000,1500,262144,"0x200001,0x780002,0x880004,0xa00008,0xe00010,0x6c0020,0x9c0040,0x440080,0x140100,0x640200,0x580400,0x280800,0xfc1000,0x9c2000,0xc04000,0xe08000,0x250000,0xba0000","0x533e0,0xa3c66,0x123542,0x239a3b,0x40d6b2,0x82f05c",dense systematic parity map; seed=6853693797319856947,CERTIFIED,1,0x918836,0x918836,1332873307912852653922826468574,325679530036178181787232927064,0,25,25,25,1,0,1853026,0,CERTIFIED,1,0x918836,0x918836,1332873307912852653922826468574,325679530036178181787232927064,0,48,25,25,1,23,902064,0,0,0x918836,0x918836,0,0,NOT_RUN,0,,,0,0,0,0,0,NOT_RUN,0,,,0,0,0,0,0,True,True,False,False,262144.0,10485.76,0.1934940079072802,0.0,0.5565059920927198,0.75,1.92,0.48680590558362374,,,1,False,False,False,False,9.5367431640625e-05
420,natural,n24_k18_random_systematic_linear_R3_4,36,4092682809259859095,0,6893448237340044436,random_systematic_linear,R3_4,24,18,0.75,1,20,0.05,0x864e73,0x432e71,12,1,,2,2,20000000,False,False,1000000,1500,262144,"0xe40001,0x680002,0xf00004,0x280008,0x10,0x500020,0xac0040,0x500080,0x6c0100,0x200200,0x180400,0xe80800,0x141000,0x142000,0x204000,0x9c8000,0xa10000,0x60000","0x6b141,0x88d4a,0x10b4a4,0x214b4f,0x4009a7,0x818845",dense systematic parity map; seed=6893448237340044436,CERTIFIED,1,0x864e73,0x864e73,30161637895030125918446442840,17141027896640956936170154056,1,600,536,536,5,64,1485537,0,CERTIFIED,1,0x864e73,0x864e73,30161637895030125918446442840,17141027896640956936170154056,1,1152,536,536,5,616,938363,0,1,0x65ce2,"0x65ce2,0x864e73,0x875cb1,0x8b2e75,0x932671",1,0,NOT_RUN,0,,,0,0,0,0,0,NOT_RUN,0,,,0,0,0,0,0,True,True,False,False,52428.8,489.07462686567163,0.37775371626907384,0.0967470039536401,0.37224628373092616,0.6532529960463599,1.92,0.6316658555121818,,,1,True,False,True,False,0.002044677734375
421,natural,n24_k18_random_systematic_linear_R3_4,37,4511341227500145268,1,3486749439749731252,random_systematic_linear,R3_4,24,18,0.75,1,20,0.05,0xe9b6b6,0x74d4a6,13,2,,2,3,20000000,False,False,1000000,1500,262144,"0xc0001,0xf40002,0x540004,0xc00008,0x640010,0x180020,0x380040,0x800080,0xa00100,0x900200,0xa00400,0x480800,0xc1000,0x742000,0x704000,0x988000,0x650000,0x8a0000","0x53017,0xa9861,0x10e266,0x216552,0x41681e,0x82878a",dense systematic parity map; seed=3486749439749731252,CERTIFIED,1,0xf6d4a6,0xf6d4a6,55071503574555932540824310844,17141027896640956936170154056,1,600,546,546,13,54,1095671,1,CERTIFIED,1,0xf6d4a6,0xf6d4a6,55071503574555932540824310844,17141027896640956936170154056,1,1152,546,546,13,606,901057,1,1,0x6994a6,"0x6994a6,0x69aaa6,0x7cd4a6,0xe1a966,0xe454a6,0xe98956,0xe99426,0xe9aa26,0xe9b4a4,0xecd6a6,0xf6d4a6,0xf9a8a6,0xf9a946",1,0,NOT_RUN,0,,,0,0,0,0,0,NOT_RUN,0,,,0,0,0,0,0,True,True,False,False,20164.923076923078,480.1172161172161,0.37886488087166054,0.15418498825587884,0.37113511912833946,0.5958150117441212,1.92,0.8223791630881898,,,2,True,False,True,True,0.00208282470703125
422,natural,n24_k18_random_systematic_linear_R3_4,38,18229362010251238396,2,3429199148866107763,random_systematic_linear,R3_4,24,18,0.75,1,20,0.05,0x4e5ce0,0x252e64,8,3,,2,4,20000000,False,False,1000000,1500,262144,"0x440001,0x940002,0xdc0004,0xfc0008,0x600010,0xd00020,0x880040,0x880080,0xbc0100,0x880200,0x940400,0x540800,0x1c1000,0x142000,0x184000,0x788000,0x590000,0x5a0000","0x43d0f,0xbd3cc,0x13fd2e,0x208118,0x43883d,0x8007ee",dense systematic parity map; seed=3429199148866107763,CERTIFIED,1,0x425cc4,0x425cc4,43008975097440960016639891626,17141027896640956936170154056,1,600,545,545,3,55,935732,1,CERTIFIED,1,0x425cc4,0x425cc4,43008975097440960016639891626,17141027896640956936170154056,1,1152,545,545,3,607,4045253,1,1,0x425cc4,"0x425cc4,0x4a5dca,0x4a6e44",0,0,NOT_RUN,0,,,0,0,0,0,0,NOT_RUN,0,,,0,0,0,0,0,True,True,False,False,87381.33333333333,480.9981651376147,0.3787546841526787,0.06604010419671484,0.3712453158473213,0.6839598958032852,1.92,4.3230893033475395,,,3,False,False,True,True,0.002079010009765625
423,natural,n24_k18_random_systematic_linear_R3_4,39,12342320612493588266,3,6853693797319856947,random_systematic_linear,R3_4,24,18,0.75,1,20,0.05,0x77b65c,0x67a65e,23,3,,2,4,20000000,False,False,1000000,1500,262144,"0x200001,0x780002,0x880004,0xa00008,0xe00010,0x6c0020,0x9c0040,0x440080,0x140100,0x640200,0x580400,0x280800,0xfc1000,0x9c2000,0xc04000,0xe08000,0x250000,0xba0000","0x533e0,0xa3c66,0x123542,0x239a3b,0x40d6b2,0x82f05c",dense systematic parity map; seed=6853693797319856947,CERTIFIED,1,0xcf4cbc,0xcf4cbc,570695153394155469248180568804,325679530036178181787232927064,0,25,25,25,1,0,886325,1,CERTIFIED,1,0xcf4cbc,0xcf4cbc,570695153394155469248180568804,325679530036178181787232927064,0,48,25,25,1,23,930967,1,0,0xcf4cbc,0xcf4cbc,0,0,NOT_RUN,0,,,0,0,0,0,0,NOT_RUN,0,,,0,0,0,0,0,True,True,False,False,262144.0,10485.76,0.1934940079072802,0.0,0.5565059920927198,0.75,1.92,1.0503675288410008,,,4,False,False,True,True,9.5367431640625e-05
424,natural,n24_k18_random_systematic_linear_R3_4,40,5657812504693770378,0,6893448237340044436,random_systematic_linear,R3_4,24,18,0.75,1,20,0.05,0x486e40,0x263640,9,1,,2,2,20000000,False,False,1000000,1500,262144,"0xe40001,0x680002,0xf00004,0x280008,0x10,0x500020,0xac0040,0x500080,0x6c0100,0x200200,0x180400,0xe80800,0x141000,0x142000,0x204000,0x9c8000,0xa10000,0x60000","0x6b141,0x88d4a,0x10b4a4,0x214b4f,0x4009a7,0x818845",dense systematic parity map; seed=6893448237340044436,CERTIFIED,1,0x4e6e40,0x4e6e40,43098003386641426921520477316,17141027896640956936170154056,1,600,531,531,3,69,970110,1,CERTIFIED,1,0x4e6e40,0x4e6e40,43098003386641426921520477316,17141027896640956936170154056,1,1152,531,531,3,621,1257948,1,1,0x486e40,"0x486e40,0x4c6c8c,0x4e6e40",1,0,NOT_RUN,0,,,0,0,0,0,0,NOT_RUN,0,,,0,0,0,0,0,True,True,False,False,87381.33333333333,493.67984934086627,0.37719033545017305,0.06604010419671484,0.37280966454982695,0.6839598958032852,1.92,1.2967065590500046,,,1,True,False,False,True,0.002025604248046875
425,natural,n24_k18_random_systematic_linear_R3_4,41,8504746182243054032,1,3486749439749731252,random_systematic_linear,R3_4,24,18,0.75,1,20,0.05,0x826c76,0x613856,12,3,,2,4,20000000,False,False,1000000,1500,262144,"0xc0001,0xf40002,0x540004,0xc00008,0x640010,0x180020,0x380040,0x800080,0xa00100,0x900200,0xa00400,0x480800,0xc1000,0x742000,0x704000,0x988000,0x650000,0x8a0000","0x53017,0xa9861,0x10e266,0x216552,0x41681e,0x82878a",dense systematic parity map; seed=3486749439749731252,CERTIFIED,1,0xc27854,0xc27854,58650579803702877005332681476,17141027896640956936170154056,1,600,536,536,7,64,956883,1,CERTIFIED,1,0xc27854,0xc27854,58650579803702877005332681476,17141027896640956936170154056,1,1152,536,536,7,616,947218,1,1,0x425856,"0x425856,0x8270ad,0xa93856,0xc258d6,0xc27854,0xc67096,0xe13056",1,0,NOT_RUN,0,,,0,0,0,0,0,NOT_RUN,0,,,0,0,0,0,0,True,True,False,False,37449.142857142855,489.07462686567163,0.37775371626907384,0.11697312175240017,0.37224628373092616,0.6330268782475998,1.92,0.9898994965946725,,,3,True,False,True,True,0.002044677734375
426,natural,n24_k18_random_systematic_linear_R3_4,42,4620659224990962359,2,3429199148866107763,random_systematic_linear,R3_4,24,18,0.75,1,20,0.05,0xfee401,0x3ee423,19,3,,2,4,20000000,False,False,1000000,1500,262144,"0x440001,0x940002,0xdc0004,0xfc0008,0x600010,0xd00020,0x880040,0x880080,0xbc0100,0x880200,0x940400,0x540800,0x1c1000,0x142000,0x184000,0x788000,0x590000,0x5a0000","0x43d0f,0xbd3cc,0x13fd2e,0x208118,0x43883d,0x8007ee",dense systematic parity map; seed=3429199148866107763,CERTIFIED,1,0x7dc845,0x7dc845,287157836893482683519360815680,17141027896640956936170154056,1,600,530,530,8,70,932578,1,CERTIFIED,1,0x7dc845,0x7dc845,287157836893482683519360815680,17141027896640956936170154056,1,1152,530,530,8,622,1189321,1,0,0x7dc845,0x7dc845,0,0,NOT_RUN,0,,,0,0,0,0,0,NOT_RUN,0,,,0,0,0,0,0,True,True,False,False,32768.0,494.611320754717,0.37707702289377343,0.125,0.37292297710622657,0.625,1.92,1.275304585782637,,,3,False,False,True,True,0.00202178955078125
427,natural,n24_k18_random_systematic_linear_R3_4,43,7952059815641400594,3,6853693797319856947,random_systematic_linear,R3_4,24,18,0.75,1,20,0.05,0x241e28,0x121e28,10,1,,2,2,20000000,False,False,1000000,1500,262144,"0x200001,0x780002,0x880004,0xa00008,0xe00010,0x6c0020,0x9c0040,0x440080,0x140100,0x640200,0x580400,0x280800,0xfc1000,0x9c2000,0xc04000,0xe08000,0x250000,0xba0000","0x533e0,0xa3c66,0x123542,0x239a3b,0x40d6b2,0x82f05c",dense systematic parity map; seed=6853693797319856947,CERTIFIED,1,0x241e28,0x241e28,1360650325070268900931308151992,325679530036178181787232927064,0,25,25,25,1,0,888616,0,CERTIFIED,1,0x241e28,0x241e28,1360650325070268900931308151992,325679530036178181787232927064,0,48,25,25,1,23,898497,0,0,0x241e28,0x241e28,0,0,NOT_RUN,0,,,0,0,0,0,0,NOT_RUN,0,,,0,0,0,0,0,True,True,False,False,262144.0,10485.76,0.1934940079072802,0.0,0.5565059920927198,0.75,1.92,1.0111195386983804,,,2,False,False,False,False,9.5367431640625e-05
428,natural,n24_k18_random_systematic_linear_R3_4,44,11223248285669644625,0,6893448237340044436,random_systematic_linear,R3_4,24,18,0.75,1,20,0.05,0x6cd75d,0x3657df,15,2,,2,3,20000000,False,False,1000000,1500,262144,"0xe40001,0x680002,0xf00004,0x280008,0x10,0x500020,0xac0040,0x500080,0x6c0100,0x200200,0x180400,0xe80800,0x141000,0x142000,0x204000,0x9c8000,0xa10000,0x60000","0x6b141,0x88d4a,0x10b4a4,0x214b4f,0x4009a7,0x818845",dense systematic parity map; seed=6893448237340044436,CERTIFIED,1,0x6cafdb,0x6cafdb,83752554964896089169376466688,17141027896640956936170154056,1,600,531,531,8,69,917610,1,CERTIFIED,1,0x6cafdb,0x6cafdb,83752554964896089169376466688,17141027896640956936170154056,1,1152,531,531,8,621,885228,1,1,0x6957df,"0x6957df,0x6c2edf,0x6c93df,0x6ca3df,0x6ca7be,0x6cafdb,0x6daf5f,0x6f57df",1,0,NOT_RUN,0,,,0,0,0,0,0,NOT_RUN,0,,,0,0,0,0,0,True,True,False,False,32768.0,493.67984934086627,0.37719033545017305,0.125,0.37280966454982695,0.625,1.92,0.9647104979239546,,,2,True,False,True,True,0.002025604248046875
429,natural,n24_k18_random_systematic_linear_R3_4,45,12515530670855224251,1,3486749439749731252,random_systematic_linear,R3_4,24,18,0.75,1,20,0.05,0x46f1b0,0x2378d8,3,0,,2,1,20000000,False,False,1000000,1500,262144,"0xc0001,0xf40002,0x540004,0xc00008,0x640010,0x180020,0x380040,0x800080,0xa00100,0x900200,0xa00400,0x480800,0xc1000,0x742000,0x704000,0x988000,0x650000,0x8a0000","0x53017,0xa9861,0x10e266,0x216552,0x41681e,0x82878a",dense systematic parity map; seed=3486749439749731252,CERTIFIED,1,0x46f1b0,0x46f1b0,1059254219932209854195215041258,325679530036178181787232927064,0,25,25,25,1,0,846801,0,CERTIFIED,1,0x46f1b0,0x46f1b0,1059254219932209854195215041258,325679530036178181787232927064,0,48,25,25,1,23,890627,0,0,0x46f1b0,0x46f1b0,0,0,NOT_RUN,0,,,0,0,0,0,0,NOT_RUN,0,,,0,0,0,0,0,True,True,False,False,262144.0,10485.76,0.1934940079072802,0.0,0.5565059920927198,0.75,1.92,1.0517547806391347,,,1,False,False,False,False,9.5367431640625e-05
430,natural,n24_k18_random_systematic_linear_R3_4,46,7474053029878199820,2,3429199148866107763,random_systematic_linear,R3_4,24,18,0.75,1,20,0.05,0xc0f36,0xf87b6,9,4,,2,5,20000000,False,False,1000000,1500,262144,"0x440001,0x940002,0xdc0004,0xfc0008,0x600010,0xd00020,0x880040,0x880080,0xbc0100,0x880200,0x940400,0x540800,0x1c1000,0x142000,0x184000,0x788000,0x590000,0x5a0000","0x43d0f,0xbd3cc,0x13fd2e,0x208118,0x43883d,0x8007ee",dense systematic parity map; seed=3429199148866107763,CERTIFIED,1,0x1b0f6e,0x1b0f6e,42215963723124287293813590582,17141027896640956936170154056,1,600,527,527,5,73,967872,1,CERTIFIED,1,0x1b0f6e,0x1b0f6e,42215963723124287293813590582,17141027896640956936170154056,1,1152,527,527,5,625,896890,1,1,0xf0db6,"0xf0db6,0xf0f36,0x1786b6,0x1b0f6e,0x1f1796",1,0,NOT_RUN,0,,,0,0,0,0,0,NOT_RUN,0,,,0,0,0,0,0,True,True,False,False,52428.8,497.426944971537,0.37673579798488394,0.0967470039536401,0.37326420201511606,0.6532529960463599,1.92,0.9266617899887588,,,4,True,False,True,True,0.002010345458984375
431,natural,n24_k18_random_systematic_linear_R3_4,47,7911273718138622064,3,6853693797319856947,random_systematic_linear,R3_4,24,18,0.75,1,20,0.05,0xd2fe0,0x697c0,10,1,,2,2,20000000,False,False,1000000,1500,262144,"0x200001,0x780002,0x880004,0xa00008,0xe00010,0x6c0020,0x9c0040,0x440080,0x140100,0x640200,0x580400,0x280800,0xfc1000,0x9c2000,0xc04000,0xe08000,0x250000,0xba0000","0x533e0,0xa3c66,0x123542,0x239a3b,0x40d6b2,0x82f05c",dense systematic parity map; seed=6853693797319856947,CERTIFIED,1,0xd2fe0,0xd2fe0,99316776959492233124808993138,17141027896640956936170154056,1,600,521,521,12,79,946153,0,CERTIFIED,1,0xd2fe0,0xd2fe0,99316776959492233124808993138,17141027896640956936170154056,1,1152,521,521,12,631,896820,0,1,0x52dc0,"0x52dc0,0xc17c0,0xc97d0,0xd0fa0,0xd2740,0xd2ec2,0xd2f86,0xd2fe0,0xe93c0,0xf37c0,0x1d2f90,0x5697c0",1,0,NOT_RUN,0,,,0,0,0,0,0,NOT_RUN,0,,,0,0,0,0,0,True,True,False,False,21845.333333333332,503.15547024952014,0.37604748176160446,0.14937343753004817,0.37395251823839554,0.6006265624699518,1.92,0.94785938426449,,,1,True,False,True,False,0.001987457275390625
432,natural,n24_k18_random_systematic_linear_R3_4,48,7464647679293230789,0,6893448237340044436,random_systematic_linear,R3_4,24,18,0.75,1,20,0.05,0xcf4d78,0x67a578,11,0,,2,1,20000000,False,False,1000000,1500,262144,"0xe40001,0x680002,0xf00004,0x280008,0x10,0x500020,0xac0040,0x500080,0x6c0100,0x200200,0x180400,0xe80800,0x141000,0x142000,0x204000,0x9c8000,0xa10000,0x60000","0x6b141,0x88d4a,0x10b4a4,0x214b4f,0x4009a7,0x818845",dense systematic parity map; seed=6893448237340044436,CERTIFIED,1,0xcf4d78,0xcf4d78,557889155038210053182115502356,325679530036178181787232927064,0,25,25,25,1,0,853220,0,CERTIFIED,1,0xcf4d78,0xcf4d78,557889155038210053182115502356,325679530036178181787232927064,0,48,25,25,1,23,1069701,0,0,0xcf4d78,0xcf4d78,0,0,NOT_RUN,0,,,0,0,0,0,0,NOT_RUN,0,,,0,0,0,0,0,True,True,False,False,262144.0,10485.76,0.1934940079072802,0.0,0.5565059920927198,0.75,1.92,1.2537223693771828,,,1,False,False,False,False,9.5367431640625e-05
433,natural,n24_k18_random_systematic_linear_R3_4,49,12892641215846977179,1,3486749439749731252,random_systematic_linear,R3_4,24,18,0.75,1,20,0.05,0xad46d4,0x57a354,6,1,,2,2,20000000,False,False,1000000,1500,262144,"0xc0001,0xf40002,0x540004,0xc00008,0x640010,0x180020,0x380040,0x800080,0xa00100,0x900200,0xa00400,0x480800,0xc1000,0x742000,0x704000,0x988000,0x650000,0x8a0000","0x53017,0xa9861,0x10e266,0x216552,0x41681e,0x82878a",dense systematic parity map; seed=3486749439749731252,CERTIFIED,1,0xa74354,0xa74354,56583021672579834010094971182,17141027896640956936170154056,1,600,543,543,11,57,899379,1,CERTIFIED,1,0xa74354,0xa74354,56583021672579834010094971182,17141027896640956936170154056,1,1152,543,543,11,609,1053112,1,1,0xa74354,"0xa74354,0xa74654,0xab5354,0xaba154,0xad46d4,0xaf2355,0xaf3354,0xaf4514,0xaf46ad,0xaf56ac,0xef4b54",0,0,NOT_RUN,0,,,0,0,0,0,0,NOT_RUN,0,,,0,0,0,0,0,True,True,False,False,23831.272727272728,482.76979742173114,0.37853368282518174,0.14414298410988738,0.37146631717481826,0.6058570158901126,1.92,1.170932387792021,,,1,False,False,True,True,0.002071380615234375
434,natural,n24_k18_random_systematic_linear_R3_4,50,2038844081716365095,2,3429199148866107763,random_systematic_linear,R3_4,24,18,0.75,1,20,0.05,0x5ba582,0x2ddc02,11,3,,2,4,20000000,False,False,1000000,1500,262144,"0x440001,0x940002,0xdc0004,0xfc0008,0x600010,0xd00020,0x880040,0x880080,0xbc0100,0x880200,0x940400,0x540800,0x1c1000,0x142000,0x184000,0x788000,0x590000,0x5a0000","0x43d0f,0xbd3cc,0x13fd2e,0x208118,0x43883d,0x8007ee",dense systematic parity map; seed=3429199148866107763,CERTIFIED,1,0x5bb852,"0x5bb852,0x5bb892,0x5bba12",32294062494686064068159768520,17141027896640956936170154056,1,600,519,519,9,81,1352109,1,CERTIFIED,1,0x5bb852,"0x5bb852,0x5bb892,0x5bba12",32294062494686064068159768520,17141027896640956936170154056,1,1152,519,519,9,633,947401,1,1,0x535c02,"0x535c02,0x5b980a,0x5bac12,0x5bb102,0x5bb852,0x5bb892,0x5bba12,0x6dcc02,0xaddc06",1,0,NOT_RUN,0,,,0,0,0,0,0,NOT_RUN,0,,,0,0,0,0,0,True,True,False,False,29127.11111111111,505.09441233140655,0.37581628034824505,0.13208020839342968,0.37418371965175495,0.6179197916065703,1.92,0.7006838945676717,,,3,True,False,True,True,0.001979827880859375
435,natural,n24_k18_random_systematic_linear_R3_4,51,3512484288682710205,3,6853693797319856947,random_systematic_linear,R3_4,24,18,0.75,1,20,0.05,0x212cb1,0x11967b,2,3,,2,4,20000000,False,False,1000000,1500,262144,"0x200001,0x780002,0x880004,0xa00008,0xe00010,0x6c0020,0x9c0040,0x440080,0x140100,0x640200,0x580400,0x280800,0xfc1000,0x9c2000,0xc04000,0xe08000,0x250000,0xba0000","0x533e0,0xa3c66,0x123542,0x239a3b,0x40d6b2,0x82f05c",dense systematic parity map; seed=6853693797319856947,CERTIFIED,1,0x233cfb,0x233cfb,70222252272672007336626898404,17141027896640956936170154056,1,600,539,539,4,61,890247,1,CERTIFIED,1,0x233cfb,0x233cfb,70222252272672007336626898404,17141027896640956936170154056,1,1152,539,539,4,613,930077,1,1,0x11867b,"0x11867b,0x212c7b,0x233cfb,0x2b367b",1,0,NOT_RUN,0,,,0,0,0,0,0,NOT_RUN,0,,,0,0,0,0,0,True,True,False,False,65536.0,486.35250463821893,0.3780892276146877,0.08333333333333333,0.3719107723853123,0.6666666666666666,1.92,1.0447403922731557,,,3,True,False,True,True,0.002056121826171875
436,natural,n24_k18_random_systematic_linear_R3_4,52,382187648591105485,0,6893448237340044436,random_systematic_linear,R3_4,24,18,0.75,1,20,0.05,0x2a2610,0x151308,3,0,,2,1,20000000,False,False,1000000,1500,262144,"0xe40001,0x680002,0xf00004,0x280008,0x10,0x500020,0xac0040,0x500080,0x6c0100,0x200200,0x180400,0xe80800,0x141000,0x142000,0x204000,0x9c8000,0xa10000,0x60000","0x6b141,0x88d4a,0x10b4a4,0x214b4f,0x4009a7,0x818845",dense systematic parity map; seed=6893448237340044436,CERTIFIED,1,0x2a2610,0x2a2610,1047824587841381823094791686250,325679530036178181787232927064,0,25,25,25,1,0,847887,0,CERTIFIED,1,0x2a2610,0x2a2610,1047824587841381823094791686250,325679530036178181787232927064,0,48,25,25,1,23,893706,0,0,0x2a2610,0x2a2610,0,0,NOT_RUN,0,,,0,0,0,0,0,NOT_RUN,0,,,0,0,0,0,0,True,True,False,False,262144.0,10485.76,0.1934940079072802,0.0,0.5565059920927198,0.75,1.92,1.0540390405797,,,1,False,False,False,False,9.5367431640625e-05
437,natural,n24_k18_random_systematic_linear_R3_4,53,5216710455677338966,1,3486749439749731252,random_systematic_linear,R3_4,24,18,0.75,1,20,0.05,0x75f9bc,0x3aec3c,8,2,,2,3,20000000,False,False,1000000,1500,262144,"0xc0001,0xf40002,0x540004,0xc00008,0x640010,0x180020,0x380040,0x800080,0xa00100,0x900200,0xa00400,0x480800,0xc1000,0x742000,0x704000,0x988000,0x650000,0x8a0000","0x53017,0xa9861,0x10e266,0x216552,0x41681e,0x82878a",dense systematic parity map; seed=3486749439749731252,CERTIFIED,1,0x75d838,0x75d838,112174525998805077228812650800,17141027896640956936170154056,1,600,534,534,7,66,937778,1,CERTIFIED,1,0x75d838,0x75d838,112174525998805077228812650800,17141027896640956936170154056,1,1152,534,534,7,618,1188609,1,1,0x72ec2c,"0x72ec2c,0x73ec3c,0x75d838,0x75d93e,0x75dc3e,0x75f85c,0x7dd86c",1,0,NOT_RUN,0,,,0,0,0,0,0,NOT_RUN,0,,,0,0,0,0,0,True,True,False,False,37449.142857142855,490.9063670411985,0.3775289971536481,0.11697312175240017,0.3724710028463519,0.6330268782475998,1.92,1.267473751783471,,,2,True,False,True,True,0.00203704833984375
438,natural,n24_k18_random_systematic_linear_R3_4,54,14775992453754198469,2,3429199148866107763,random_systematic_linear,R3_4,24,18,0.75,1,20,0.05,0xb709bd,0x1b89fd,15,2,,2,3,20000000,False,False,1000000,1500,262144,"0x440001,0x940002,0xdc0004,0xfc0008,0x600010,0xd00020,0x880040,0x880080,0xbc0100,0x880200,0x940400,0x540800,0x1c1000,0x142000,0x184000,0x788000,0x590000,0x5a0000","0x43d0f,0xbd3cc,0x13fd2e,0x208118,0x43883d,0x8007ee",dense systematic parity map; seed=3429199148866107763,CERTIFIED,1,0x3f09fd,0x3f09fd,59443706581706937794862791814,17141027896640956936170154056,1,600,524,524,11,76,1653912,1,CERTIFIED,1,0x3f09fd,0x3f09fd,59443706581706937794862791814,17141027896640956936170154056,1,1152,524,524,11,628,959519,1,1,0x2749fd,"0x2749fd,0x3733f9,0x3739fd,0x3753dd,0x3f09fd,0x5b99fd,0x7711fd,0x77137d,0x7713bd,0x9b89f9,0xb713fb",1,0,NOT_RUN,0,,,0,0,0,0,0,NOT_RUN,0,,,0,0,0,0,0,True,True,False,False,23831.272727272728,500.2748091603053,0.3763926250640604,0.14414298410988738,0.3736073749359396,0.6058570158901126,1.92,0.5801511809576325,,,2,True,False,True,True,0.0019989013671875
