id	n	a	y	frontier	weights
184	16	99	0x30ed	3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
185	16	99	0x30ed	3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
186	16	99	0x30ed	3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
187	16	99	0x30ed	3,3,3,3,3,3,3,3,3,2,3,2,3,2,3,2	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
188	16	99	0x30ed	3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
189	16	99	0x30ed	3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
190	16	99	0x30ed	3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
191	16	99	0x30ed	3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
192	16	99	0x30ed	4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
193	16	99	0x30ed	4,3,4,3,4,3,4,3,3,3,3,3,3,3,3,3	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
194	16	99	0x30ed	4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
195	16	99	0x30ed	4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
196	16	99	0x30ed	4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
197	16	99	0x30ed	4,4,4,4,4,4,4,4,4,3,4,3,4,3,4,3	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
198	16	99	0x30ed	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
199	16	99	0x30ed	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
200	16	99	0x6c3a	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
201	16	99	0x6c3a	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
202	16	99	0x6c3a	1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
203	16	99	0x6c3a	1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
204	16	99	0x6c3a	1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
205	16	99	0x6c3a	1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
206	16	99	0x6c3a	1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
207	16	99	0x6c3a	1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
208	16	99	0x6c3a	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
209	16	99	0x6c3a	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
210	16	99	0x6c3a	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
211	16	99	0x6c3a	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
212	16	99	0x6c3a	2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
213	16	99	0x6c3a	2,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
214	16	99	0x6c3a	2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
215	16	99	0x6c3a	2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
216	16	99	0x6c3a	2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
217	16	99	0x6c3a	2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,1	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
218	16	99	0x6c3a	2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
219	16	99	0x6c3a	2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
220	16	99	0x6c3a	2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
221	16	99	0x6c3a	2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
222	16	99	0x6c3a	3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
223	16	99	0x6c3a	3,2,3,2,3,2,3,2,2,2,2,2,2,2,2,2	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
224	16	99	0x6c3a	3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
225	16	99	0x6c3a	3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
226	16	99	0x6c3a	3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
227	16	99	0x6c3a	3,3,3,3,3,3,3,3,3,2,3,2,3,2,3,2	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
228	16	99	0x6c3a	3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
229	16	99	0x6c3a	3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
230	16	99	0x6c3a	3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
231	16	99	0x6c3a	3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
232	16	99	0x6c3a	4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
233	16	99	0x6c3a	4,3,4,3,4,3,4,3,3,3,3,3,3,3,3,3	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
234	16	99	0x6c3a	4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
235	16	99	0x6c3a	4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
236	16	99	0x6c3a	4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
237	16	99	0x6c3a	4,4,4,4,4,4,4,4,4,3,4,3,4,3,4,3	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
238	16	99	0x6c3a	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
239	16	99	0x6c3a	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
240	16	99	0x31bd	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
241	16	99	0x31bd	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
242	16	99	0x31bd	1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
243	16	99	0x31bd	1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
244	16	99	0x31bd	1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245	16	99	0x31bd	1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
246	16	99	0x31bd	1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
247	16	99	0x31bd	1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
248	16	99	0x31bd	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
249	16	99	0x31bd	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
250	16	99	0x31bd	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
251	16	99	0x31bd	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
252	16	99	0x31bd	2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
253	16	99	0x31bd	2,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
254	16	99	0x31bd	2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
255	16	99	0x31bd	2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
256	16	99	0x31bd	2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
257	16	99	0x31bd	2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,1	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
258	16	99	0x31bd	2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
259	16	99	0x31bd	2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
260	16	99	0x31bd	2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
261	16	99	0x31bd	2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
262	16	99	0x31bd	3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
263	16	99	0x31bd	3,2,3,2,3,2,3,2,2,2,2,2,2,2,2,2	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
264	16	99	0x31bd	3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
265	16	99	0x31bd	3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
266	16	99	0x31bd	3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
267	16	99	0x31bd	3,3,3,3,3,3,3,3,3,2,3,2,3,2,3,2	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
268	16	99	0x31bd	3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
269	16	99	0x31bd	3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
270	16	99	0x31bd	3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
271	16	99	0x31bd	3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
272	16	99	0x31bd	4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
273	16	99	0x31bd	4,3,4,3,4,3,4,3,3,3,3,3,3,3,3,3	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
274	16	99	0x31bd	4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
275	16	99	0x31bd	4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
276	16	99	0x31bd	4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
277	16	99	0x31bd	4,4,4,4,4,4,4,4,4,3,4,3,4,3,4,3	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
278	16	99	0x31bd	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
279	16	99	0x31bd	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
280	16	99	0x4035	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
281	16	99	0x4035	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
282	16	99	0x4035	1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
283	16	99	0x4035	1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
284	16	99	0x4035	1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
285	16	99	0x4035	1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
286	16	99	0x4035	1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
287	16	99	0x4035	1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
288	16	99	0x4035	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
289	16	99	0x4035	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
290	16	99	0x4035	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
291	16	99	0x4035	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
292	16	99	0x4035	2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
293	16	99	0x4035	2,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
294	16	99	0x4035	2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
295	16	99	0x4035	2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
296	16	99	0x4035	2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
297	16	99	0x4035	2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,1	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
298	16	99	0x4035	2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
299	16	99	0x4035	2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
300	16	99	0x4035	2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
301	16	99	0x4035	2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
302	16	99	0x4035	3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
303	16	99	0x4035	3,2,3,2,3,2,3,2,2,2,2,2,2,2,2,2	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
304	16	99	0x4035	3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
305	16	99	0x4035	3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
306	16	99	0x4035	3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
307	16	99	0x4035	3,3,3,3,3,3,3,3,3,2,3,2,3,2,3,2	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
308	16	99	0x4035	3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
309	16	99	0x4035	3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
310	16	99	0x4035	3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
311	16	99	0x4035	3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
312	16	99	0x4035	4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
313	16	99	0x4035	4,3,4,3,4,3,4,3,3,3,3,3,3,3,3,3	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
314	16	99	0x4035	4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
315	16	99	0x4035	4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
316	16	99	0x4035	4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
317	16	99	0x4035	4,4,4,4,4,4,4,4,4,3,4,3,4,3,4,3	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
318	16	99	0x4035	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
319	16	99	0x4035	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
320	16	99	0xf92	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
321	16	99	0xf92	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
322	16	99	0xf92	1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
323	16	99	0xf92	1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
324	16	99	0xf92	1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
325	16	99	0xf92	1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
326	16	99	0xf92	1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
327	16	99	0xf92	1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
328	16	99	0xf92	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
329	16	99	0xf92	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
330	16	99	0xf92	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
331	16	99	0xf92	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
332	16	99	0xf92	2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
333	16	99	0xf92	2,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
334	16	99	0xf92	2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
335	16	99	0xf92	2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
336	16	99	0xf92	2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
337	16	99	0xf92	2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,1	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
338	16	99	0xf92	2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
339	16	99	0xf92	2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
340	16	99	0xf92	2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
341	16	99	0xf92	2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
342	16	99	0xf92	3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
343	16	99	0xf92	3,2,3,2,3,2,3,2,2,2,2,2,2,2,2,2	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
344	16	99	0xf92	3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
345	16	99	0xf92	3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
346	16	99	0xf92	3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
347	16	99	0xf92	3,3,3,3,3,3,3,3,3,2,3,2,3,2,3,2	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
348	16	99	0xf92	3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
349	16	99	0xf92	3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350	16	99	0xf92	3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
351	16	99	0xf92	3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
352	16	99	0xf92	4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
353	16	99	0xf92	4,3,4,3,4,3,4,3,3,3,3,3,3,3,3,3	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
354	16	99	0xf92	4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
355	16	99	0xf92	4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
356	16	99	0xf92	4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
357	16	99	0xf92	4,4,4,4,4,4,4,4,4,3,4,3,4,3,4,3	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
358	16	99	0xf92	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
359	16	99	0xf92	4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360	16	99	0x696b	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
361	16	99	0x696b	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
362	16	99	0x696b	1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
363	16	99	0x696b	1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
364	16	99	0x696b	1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
365	16	99	0x696b	1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
366	16	99	0x696b	1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
367	16	99	0x696b	1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
