trial_kind,trial_index,trial_seed,code_seed,family,alignment_schedule,n,k,rate,rate_label,p_num,p_den,p_s,odds_denominator,forced_error_weight,observed_error_weight,deletion_position,transmitted_word_hex,observation_hex,max_histories,exhaustive_status,exhaustive_time_ns,exhaustive_score,exhaustive_tie_count,disagreement,disagreement_reason,ind_bound_mode,ind_alignment_schedule,ind_status,ind_decoded_word_hex,ind_tie_count,ind_tie_words_hex,ind_incumbent_score,ind_final_bound,ind_stopping_margin,ind_q_hist,ind_q_disc,ind_q_code,ind_q_score,ind_duplicate_count,ind_duplicate_fraction,ind_frontier_updates,ind_bound_calls,ind_independent_bound_calls,ind_chain_dp_calls,ind_chain_skipped_proven_equal,ind_uac_dp_calls,ind_chain_cache_hits,ind_uac_cache_hits,ind_bound_time_ns,ind_independent_bound_time_ns,ind_chain_dp_time_ns,ind_uac_dp_time_ns,ind_membership_time_ns,ind_scoring_time_ns,ind_total_time_ns,ind_stop_min_shell,ind_stop_max_shell,ind_max_shell_entered,ind_max_histories,ind_complete,cr_bound_mode,cr_alignment_schedule,cr_status,cr_decoded_word_hex,cr_tie_count,cr_tie_words_hex,cr_incumbent_score,cr_final_bound,cr_stopping_margin,cr_q_hist,cr_q_disc,cr_q_code,cr_q_score,cr_duplicate_count,cr_duplicate_fraction,cr_frontier_updates,cr_bound_calls,cr_independent_bound_calls,cr_chain_dp_calls,cr_chain_skipped_proven_equal,cr_uac_dp_calls,cr_chain_cache_hits,cr_uac_cache_hits,cr_bound_time_ns,cr_independent_bound_time_ns,cr_chain_dp_time_ns,cr_uac_dp_time_ns,cr_membership_time_ns,cr_scoring_time_ns,cr_total_time_ns,cr_stop_min_shell,cr_stop_max_shell,cr_max_shell_entered,cr_max_histories,cr_complete,ac_bound_mode,ac_alignment_schedule,ac_status,ac_decoded_word_hex,ac_tie_count,ac_tie_words_hex,ac_incumbent_score,ac_final_bound,ac_stopping_margin,ac_q_hist,ac_q_disc,ac_q_code,ac_q_score,ac_duplicate_count,ac_duplicate_fraction,ac_frontier_updates,ac_bound_calls,ac_independent_bound_calls,ac_chain_dp_calls,ac_chain_skipped_proven_equal,ac_uac_dp_calls,ac_chain_cache_hits,ac_uac_cache_hits,ac_bound_time_ns,ac_independent_bound_time_ns,ac_chain_dp_time_ns,ac_uac_dp_time_ns,ac_membership_time_ns,ac_scoring_time_ns,ac_total_time_ns,ac_stop_min_shell,ac_stop_max_shell,ac_max_shell_entered,ac_max_histories,ac_complete,q_hist_improvement_ind_over_cr,q_code_improvement_ind_over_cr,walltime_improvement_ind_over_cr,q_hist_improvement_ind_over_ac,q_code_improvement_ind_over_ac,walltime_improvement_ind_over_ac
natural,2,18262826788574982253,9023453132120311304,crc_defined_linear,forward,32,24,0.75,R3_4,1,100,0.01,99,,1,27,0x68978945,0x309f8945,1500000,NOT_RUN,0,,0,False,,independent,forward,CERTIFIED,0x713f8945,1,0x713f8945,5215643159913453838961028657022970212520345045400431764518000,4632466984855897596895044012488517820168275582410700964597380,583176175057556242065984644534452392352069462989730799920620,2042,961,961,7,1081,0.529382957884427,58,32,58,0,0,0,0,0,433363,433363,0,0,623482,88051,1738500,1,2,1,1500000,True,chain_relaxed,forward,CERTIFIED,0x713f8945,1,0x713f8945,5215643159913453838961028657022970212520345045400431764518000,4632466984855897596895044012488517820168275582410700964597380,583176175057556242065984644534452392352069462989730799920620,2042,961,961,7,1081,0.529382957884427,58,32,58,0,31,0,0,0,436619,436619,0,0,772324,118014,2029209,1,2,1,1500000,True,alignment_consistent,forward,CERTIFIED,0x713f8945,1,0x713f8945,5215643159913453838961028657022970212520345045400431764518000,5193001596698977579523711449607127245962941013928404234923306,22641563214476259437317207415842966557404031472027529594694,2038,958,958,7,1080,0.5299313052011776,54,28,54,0,28,23,0,5,233423460,512100,0,232911360,576282,82961,234852380,1,2,1,1500000,True,1.0,1.0,0.8567377731914259,1.0019627085377822,1.0031315240083507,0.0074025223844868
natural,3,384773130482513406,9023453132120311304,crc_defined_linear,forward,32,24,0.75,R3_4,1,100,0.01,99,,1,25,0xa95c20f1,0x551c20f1,1500000,NOT_RUN,0,,0,False,,independent,forward,CERTIFIED,0xa95c20f1,1,0xa95c20f1,1502045413425209153998915545091629119005375471393940200569804,971323722631075302574767292941140833261090041473211492576870,530721690794133851424148252150488285744285429920728707992934,2047,963,963,2,1084,0.5295554469956033,63,32,63,0,0,0,0,0,393882,393882,0,0,521862,23898,1460328,1,2,1,1500000,True,chain_relaxed,forward,CERTIFIED,0xa95c20f1,1,0xa95c20f1,1502045413425209153998915545091629119005375471393940200569804,971323722631075302574767292941140833261090041473211492576870,530721690794133851424148252150488285744285429920728707992934,2047,963,963,2,1084,0.5295554469956033,63,32,63,0,31,0,0,0,447410,447410,0,0,550593,31080,1604881,1,2,1,1500000,True,alignment_consistent,forward,CERTIFIED,0xa95c20f1,1,0xa95c20f1,1502045413425209153998915545091629119005375471393940200569804,1501892151814110176542761741623097844269126225786904629023694,153261611098977456153803468531274736249245607035571546110,2046,963,963,2,1083,0.5293255131964809,62,31,62,0,31,31,0,0,326058602,754346,0,325304256,631506,36181,327576217,1,2,1,1500000,True,1.0,1.0,0.909929147394729,1.0004887585532747,1.0,0.004457979316611987
natural,1,13667124559892559994,9023453132120311304,crc_defined_linear,forward,32,24,0.75,R3_4,1,20,0.05,19,,0,19,0x4688f0da,0x2340f0da,1500000,NOT_RUN,0,,0,False,,independent,forward,CERTIFIED,0x4688f0da,1,0x4688f0da,5825648381394313912260438226864801794164,5628237405489398935848232473913318323056,197410975904914976412205752951483471108,2024,947,947,1,1077,0.5321146245059288,40,21,40,0,0,0,0,0,273602,273602,0,0,601006,17218,1496570,1,2,1,1500000,True,chain_relaxed,forward,CERTIFIED,0x4688f0da,1,0x4688f0da,5825648381394313912260438226864801794164,5628237405489398935848232473913318323056,197410975904914976412205752951483471108,2024,947,947,1,1077,0.5321146245059288,40,21,40,0,20,0,0,0,278966,278966,0,0,602275,12597,1493055,1,2,1,1500000,True,alignment_consistent,forward,CERTIFIED,0x4688f0da,1,0x4688f0da,5825648381394313912260438226864801794164,4623446508229717549246864230603866163644,1202201873164596363013573996260935630520,63,32,32,1,31,0.49206349206349204,31,12,31,0,12,12,0,0,119606470,280160,0,119326310,37305,12700,119764031,0,1,0,1500000,True,1.0,1.0,1.0023542334341333,32.12698412698413,29.59375,0.012495988883340107
natural,3,12902602797625819905,9023453132120311304,crc_defined_linear,forward,32,24,0.75,R3_4,1,20,0.05,19,,2,2,0xbfe44e70,0x5ff2273e,1500000,NOT_RUN,0,,0,False,,independent,forward,CERTIFIED,0xbfe44c7e,1,0xbfe44c7e,1432665073179475547302117578251762849768,1261501487437279071828052106221950658616,171163585742196475474065472029812191152,2044,939,939,3,1105,0.5406066536203522,60,31,60,0,0,0,0,0,457594,457594,0,0,588029,35591,1640740,1,2,1,1500000,True,chain_relaxed,forward,CERTIFIED,0xbfe44c7e,1,0xbfe44c7e,1432665073179475547302117578251762849768,1261501487437279071828052106221950658616,171163585742196475474065472029812191152,2044,939,939,3,1105,0.5406066536203522,60,31,60,0,30,0,0,0,391430,391430,0,0,603172,37489,1619336,1,2,1,1500000,True,alignment_consistent,forward,CERTIFIED,0xbfe44c7e,1,0xbfe44c7e,1432665073179475547302117578251762849768,801884084664196862120701528450053125414,630780988515278685181416049801709724354,2037,939,939,3,1098,0.5390279823269514,53,24,53,0,24,22,0,2,221885198,419253,0,221465945,590626,40354,223201330,1,2,1,1500000,True,1.0,1.0,1.0132177633301551,1.0034364261168385,1.0,0.007350941860427086
natural,0,838640106256862293,9023453132120311304,crc_defined_linear,forward,32,24,0.75,R3_4,1,20,0.05,19,,3,10,0xde47d3f7,0x6723ebe6,1500000,NOT_RUN,0,,0,False,,independent,forward,CERTIFIED,0xc72bebe6,1,0xc72bebe6,753396995725397595020161992665814889352,606491099729461092225025051068245508950,146905895995936502795136941597569380402,2047,963,963,4,1084,0.5295554469956033,63,33,63,0,0,0,0,0,426707,426707,0,0,607985,53421,1726952,1,2,1,1500000,True,chain_relaxed,forward,CERTIFIED,0xc72bebe6,1,0xc72bebe6,753396995725397595020161992665814889352,606491099729461092225025051068245508950,146905895995936502795136941597569380402,2047,963,963,4,1084,0.5295554469956033,63,33,63,0,32,0,0,0,430814,430814,0,0,603321,49991,1696092,1,2,1,1500000,True,alignment_consistent,forward,CERTIFIED,0xc72bebe6,1,0xc72bebe6,753396995725397595020161992665814889352,474444328984762196402840952439132981316,278952666740635398617321040226681908036,2046,963,963,4,1083,0.5293255131964809,62,32,62,0,32,31,0,1,305032967,526539,0,304506428,612271,48999,306450539,1,2,1,1500000,True,1.0,1.0,1.0181947677366558,1.0004887585532747,1.0,0.005635336800631308
natural,2,8889186297063934613,9023453132120311304,crc_defined_linear,forward,32,24,0.75,R3_4,1,20,0.05,19,,4,0,0x1eede2bb,0x1ff6915d,1500000,NOT_RUN,0,,0,False,,independent,forward,CERTIFIED,0x3fed915d,1,0x3fed915d,9488415856777195004518975967599973008952,7374931772710246881456304620989865388832,2113484084066948123062671346610107620120,64,33,33,1,31,0.484375,32,17,32,0,0,0,0,0,212650,212650,0,0,25834,15203,297886,1,1,0,1500000,True,chain_relaxed,forward,CERTIFIED,0x3fed915d,1,0x3fed915d,9488415856777195004518975967599973008952,7374931772710246881456304620989865388832,2113484084066948123062671346610107620120,64,33,33,1,31,0.484375,32,17,32,0,16,0,0,0,213422,213422,0,0,21610,11295,298875,1,1,0,1500000,True,alignment_consistent,forward,CERTIFIED,0x3fed915d,1,0x3fed915d,9488415856777195004518975967599973008952,4949674858332948276975235813109446457552,4538740998444246727543740154490526551400,62,31,31,1,31,0.5,30,15,30,0,15,15,0,0,144088265,279381,0,143808884,26585,12911,144264361,0,1,0,1500000,True,1.0,1.0,0.9966909242994563,1.032258064516129,1.064516129032258,0.0020648620209117344
natural,0,6606706061389292561,15431965534822413794,random_systematic_linear,even_odd,32,24,0.75,R3_4,1,100,0.01,99,,0,30,0xd984e3b8,0x5984e3b8,1500000,NOT_RUN,0,,0,False,,independent,even_odd,CERTIFIED,0xd984e3b8,1,0xd984e3b8,147215470245578408847538212507173576165695027302018068087391000,96161048540476454954901962001172942492847914105847937765110130,51054421705101953892636250506000633672847113196170130322280870,63,33,33,1,30,0.47619047619047616,31,16,31,0,0,0,0,0,198459,198459,0,0,19602,22950,277928,0,1,0,1500000,True,chain_relaxed,even_odd,CERTIFIED,0xd984e3b8,1,0xd984e3b8,147215470245578408847538212507173576165695027302018068087391000,96161048540476454954901962001172942492847914105847937765110130,51054421705101953892636250506000633672847113196170130322280870,57,32,32,1,25,0.43859649122807015,25,10,25,10,0,0,0,0,7452909,172701,7280208,0,20657,10767,7537684,0,1,0,1500000,True,alignment_consistent,even_odd,CERTIFIED,0xd984e3b8,1,0xd984e3b8,147215470245578408847538212507173576165695027302018068087391000,76211859352364948724418047576529706768087177951739854008239600,71003610893213460123120164930643869397607849350278214079151400,48,29,29,1,19,0.3958333333333333,16,1,16,1,0,1,0,0,9606416,102921,718050,8785445,16730,11564,9665979,0,1,0,1500000,True,1.105263157894737,1.03125,0.03687180306311594,1.3125,1.1379310344827587,0.02875321785822212
natural,2,3843769130485029529,15431965534822413794,random_systematic_linear,even_odd,32,24,0.75,R3_4,1,100,0.01,99,,0,11,0x96e9a343,0x4b74d343,1500000,NOT_RUN,0,,0,False,,independent,even_odd,CERTIFIED,0x96e9a343,1,0x96e9a343,221925286471394647560977097471743827297284700244831621162291400,168651685132527936382443441048211006833610187816410229311116228,53273601338866711178533656423532820463674512428421391851175172,62,32,32,1,30,0.4838709677419355,30,31,30,0,0,0,0,0,189599,189599,0,0,21465,12194,264411,0,1,0,1500000,True,chain_relaxed,even_odd,CERTIFIED,0x96e9a343,1,0x96e9a343,221925286471394647560977097471743827297284700244831621162291400,168651685132527936382443441048211006833610187816410229311116228,53273601338866711178533656423532820463674512428421391851175172,59,32,32,1,27,0.4576271186440678,27,28,27,26,2,0,0,0,19441485,241196,19200289,0,37919,10955,19605186,0,1,0,1500000,True,alignment_consistent,even_odd,CERTIFIED,0x96e9a343,1,0x96e9a343,221925286471394647560977097471743827297284700244831621162291400,221200526482897920999980391861329414950198379131301574242577498,724759988496726560996705610414412347086321113530046919713902,43,25,25,1,18,0.4186046511627907,11,12,11,10,2,12,0,0,109639150,102285,7615314,101921551,27604,11209,109764921,0,1,0,1500000,True,1.0508474576271187,1.0,0.013486788648676936,1.441860465116279,1.28,0.002408884346575533
natural,3,14218811110332440763,15431965534822413794,random_systematic_linear,even_odd,32,24,0.75,R3_4,1,100,0.01,99,,0,19,0x7b044840,0x3d844840,1500000,NOT_RUN,0,,0,False,,independent,even_odd,CERTIFIED,0x7b044840,1,0x7b044840,368401052485821052529488512948592337382040708308073948168790988,313632958316630899237526399142287135515134735237534812403128424,54768094169190153291962113806305201866905973070539135765662564,60,32,32,1,28,0.4666666666666667,28,29,28,0,0,0,0,0,174971,174971,0,0,19635,11893,253271,0,1,0,1500000,True,chain_relaxed,even_odd,CERTIFIED,0x7b044840,1,0x7b044840,368401052485821052529488512948592337382040708308073948168790988,313632958316630899237526399142287135515134735237534812403128424,54768094169190153291962113806305201866905973070539135765662564,53,29,29,1,24,0.4528301886792453,21,22,21,20,2,0,0,0,15075415,171222,14904193,0,28452,10635,15197761,0,1,0,1500000,True,alignment_consistent,even_odd,CERTIFIED,0x7b044840,1,0x7b044840,368401052485821052529488512948592337382040708308073948168790988,367646331689100253948768727727589688138190419500599949554200310,754720796720798580719785221002649243850288807473998614590678,43,22,22,1,21,0.4883720930232558,11,12,11,10,2,12,0,0,114156249,114367,7804905,106236977,38689,11431,114320963,0,1,0,1500000,True,1.1320754716981132,1.103448275862069,0.016665020590862036,1.3953488372093024,1.4545454545454546,0.002215437950780733
natural,1,10317861632039656238,15431965534822413794,random_systematic_linear,even_odd,32,24,0.75,R3_4,1,100,0.01,99,,1,21,0x7772295a,0x3bb0295a,1500000,NOT_RUN,0,,0,False,,independent,even_odd,CERTIFIED,0x7772295a,1,0x7772295a,3003935262649193556707642953758294082697757121923688927834302,2435781027521004220302877980760091628023964257848207281385074,568154235128189336404764972998202454673792864075481646449228,2045,970,970,4,1075,0.5256723716381418,61,30,61,0,0,0,0,0,387114,387114,0,0,542823,45686,1476666,1,2,1,1500000,True,chain_relaxed,even_odd,CERTIFIED,0x7772295a,1,0x7772295a,3003935262649193556707642953758294082697757121923688927834302,2435781027521004220302877980760091628023964257848207281385074,568154235128189336404764972998202454673792864075481646449228,2040,968,968,4,1072,0.5254901960784314,56,25,56,23,2,0,0,0,17108413,442840,16665573,0,547522,51156,18333119,1,2,1,1500000,True,alignment_consistent,even_odd,CERTIFIED,0x7772295a,1,0x7772295a,3003935262649193556707642953758294082697757121923688927834302,2234122328869054416412882410236782453333885364547399060810204,769812933780139140294760543521511629363871757376289867024098,2031,967,967,4,1064,0.5238798621368784,47,16,47,14,2,16,0,0,144542094,360316,10296366,133885412,541681,51399,145714489,1,2,1,1500000,True,1.0024509803921569,1.0020661157024793,0.0805463598419887,1.0068931560807484,1.0031023784901758,0.010133968215061991
natural,1,11102747628257082013,15431965534822413794,random_systematic_linear,even_odd,32,24,0.75,R3_4,1,20,0.05,19,,0,24,0x7e798921,0x3f798921,1500000,NOT_RUN,0,,0,False,,independent,even_odd,CERTIFIED,0x7e798921,1,0x7e798921,11100166710299115914702937464093907535640,7374931772710246881456304620989865388832,3725234937588869033246632843104042146808,64,33,33,1,31,0.484375,32,33,32,0,0,0,0,0,176770,176770,0,0,22259,13310,264232,1,1,0,1500000,True,chain_relaxed,even_odd,CERTIFIED,0x7e798921,1,0x7e798921,11100166710299115914702937464093907535640,7374931772710246881456304620989865388832,3725234937588869033246632843104042146808,64,33,33,1,31,0.484375,32,33,32,29,3,0,0,0,20710438,232607,20477831,0,30758,11667,20880590,1,1,0,1500000,True,alignment_consistent,even_odd,CERTIFIED,0x7e798921,1,0x7e798921,11100166710299115914702937464093907535640,10155285679002558011356215803938417292720,944881031296557903346721660155490242920,45,29,29,1,16,0.35555555555555557,13,14,13,12,2,14,0,0,131150188,126908,8728929,122294351,41751,10809,131313568,0,1,0,1500000,True,1.0,1.0,0.012654431699487418,1.4222222222222223,1.1379310344827587,0.002012221615971931
natural,2,14450621987413972396,15431965534822413794,random_systematic_linear,even_odd,32,24,0.75,R3_4,1,20,0.05,19,,1,30,0x2e1d5e93,0x261d5e93,1500000,NOT_RUN,0,,0,False,,independent,even_odd,CERTIFIED,0x2e1d5e93,1,0x2e1d5e93,512747250740179366568985819651112737098,388154303826855099024016032683677125728,124592946913324267544969786967435611370,2048,974,974,3,1074,0.5244140625,64,34,64,0,0,0,0,0,369693,369693,0,0,525684,31330,1428585,2,2,1,1500000,True,chain_relaxed,even_odd,CERTIFIED,0x2e1d5e93,1,0x2e1d5e93,512747250740179366568985819651112737098,388154303826855099024016032683677125728,124592946913324267544969786967435611370,2048,974,974,3,1074,0.5244140625,64,34,64,29,4,0,0,0,20140380,423717,19716663,0,543731,29371,21308298,2,2,1,1500000,True,alignment_consistent,even_odd,CERTIFIED,0x2e1d5e93,1,0x2e1d5e93,512747250740179366568985819651112737098,318636498250377549118427206473745941200,194110752489801817450558613177366795898,2032,972,972,3,1060,0.5216535433070866,48,18,48,15,3,17,0,1,154684525,324086,10652644,143707795,558257,34182,155877817,1,2,1,1500000,True,1.0,1.0,0.06704359963428332,1.0078740157480315,1.0020576131687242,0.009164774228266233
natural,0,12626982496944407598,15431965534822413794,random_systematic_linear,even_odd,32,24,0.75,R3_4,1,20,0.05,19,,2,25,0xe4e5c8c0,0x72e5ecc0,1500000,NOT_RUN,0,,0,False,,independent,even_odd,CERTIFIED,0xe5cbd982,1,0xe5cbd982,5787271261962113008968264193830366473858,5628237405489398935848232473913318323056,159033856472714073120031719917048150802,2024,953,953,3,1071,0.5291501976284585,40,41,40,0,0,0,0,0,227690,227690,0,0,488485,31273,1227335,1,2,1,1500000,True,chain_relaxed,even_odd,CERTIFIED,0xe5cbd982,1,0xe5cbd982,5787271261962113008968264193830366473858,5409900609586792942647223455528749939834,377370652375320066321040738301616534024,2022,952,952,3,1070,0.5291790306627102,38,39,38,34,5,0,0,0,24088277,265705,23822572,0,521455,32319,25245627,1,2,1,1500000,True,alignment_consistent,even_odd,CERTIFIED,0xe5cbd982,1,0xe5cbd982,5787271261962113008968264193830366473858,5327050992393911807310522907723582576280,460220269568201201657741286106783897578,51,31,31,2,20,0.39215686274509803,19,20,19,18,2,20,0,0,188813906,181555,13370026,175262325,45599,24099,189035330,0,1,0,1500000,True,1.0009891196834817,1.0010504201680672,0.048615746402337325,39.68627450980392,30.741935483870968,0.006492622305047421
natural,3,13697970013350940045,15431965534822413794,random_systematic_linear,even_odd,32,24,0.75,R3_4,1,20,0.05,19,,2,10,0x99b6ed2e,0x4cda552e,1500000,NOT_RUN,0,,0,False,,independent,even_odd,CERTIFIED,0x98da542e,1,0x98da542e,741937050166143595034238142493011734302,606491099729461092225025051068245508950,135445950436682502809213091424766225352,2047,984,984,8,1063,0.5192965315095261,63,33,63,0,0,0,0,0,1962672,1962672,0,0,1384079,215137,4857502,1,2,1,1500000,True,chain_relaxed,even_odd,CERTIFIED,0x98da542e,1,0x98da542e,741937050166143595034238142493011734302,606491099729461092225025051068245508950,135445950436682502809213091424766225352,2046,983,983,8,1063,0.5195503421309873,62,32,62,29,3,0,0,0,20338456,450416,19888040,0,557841,81125,21591363,1,2,1,1500000,True,alignment_consistent,even_odd,CERTIFIED,0x98da542e,1,0x98da542e,741937050166143595034238142493011734302,704877340337638694483350193525475641444,37059709828504900550887948967536092858,2031,981,981,8,1050,0.51698670605613,47,17,47,14,3,16,0,1,140629911,304817,10102943,130222151,550701,89459,141867781,1,2,1,1500000,True,1.0004887585532747,1.0010172939979654,0.22497431032955167,1.0078778926637124,1.003058103975535,0.03423964176897924
natural,0,6606706061389292561,15431965534822413794,random_systematic_linear,forward,32,24,0.75,R3_4,1,100,0.01,99,,0,30,0xd984e3b8,0x5984e3b8,1500000,NOT_RUN,0,,0,False,,independent,forward,CERTIFIED,0xd984e3b8,1,0xd984e3b8,147215470245578408847538212507173576165695027302018068087391000,96161048540476454954901962001172942492847914105847937765110130,51054421705101953892636250506000633672847113196170130322280870,63,33,33,1,30,0.47619047619047616,31,1,31,0,0,0,0,0,202972,202972,0,0,20564,17673,279024,0,1,0,1500000,True,chain_relaxed,forward,CERTIFIED,0xd984e3b8,1,0xd984e3b8,147215470245578408847538212507173576165695027302018068087391000,96161048540476454954901962001172942492847914105847937765110130,51054421705101953892636250506000633672847113196170130322280870,63,33,33,1,30,0.47619047619047616,31,1,31,0,0,0,0,0,193391,193391,0,0,19970,10708,255964,0,1,0,1500000,True,alignment_consistent,forward,CERTIFIED,0xd984e3b8,1,0xd984e3b8,147215470245578408847538212507173576165695027302018068087391000,96161048540476454954901962001172942492847914105847937765110130,51054421705101953892636250506000633672847113196170130322280870,63,33,33,1,30,0.47619047619047616,31,1,31,0,0,0,0,0,191341,191341,0,0,19195,9989,250083,0,1,0,1500000,True,1.0,1.0,1.0900907940179088,1.0,1.0,1.1157255791077363
natural,2,3843769130485029529,15431965534822413794,random_systematic_linear,forward,32,24,0.75,R3_4,1,100,0.01,99,,0,11,0x96e9a343,0x4b74d343,1500000,NOT_RUN,0,,0,False,,independent,forward,CERTIFIED,0x96e9a343,1,0x96e9a343,221925286471394647560977097471743827297284700244831621162291400,168651685132527936382443441048211006833610187816410229311116228,53273601338866711178533656423532820463674512428421391851175172,62,32,32,1,30,0.4838709677419355,30,31,30,0,0,0,0,0,189492,189492,0,0,22268,13233,277178,0,1,0,1500000,True,chain_relaxed,forward,CERTIFIED,0x96e9a343,1,0x96e9a343,221925286471394647560977097471743827297284700244831621162291400,168651685132527936382443441048211006833610187816410229311116228,53273601338866711178533656423532820463674512428421391851175172,62,32,32,1,30,0.4838709677419355,30,31,30,0,30,0,0,0,187520,187520,0,0,18316,11268,274669,0,1,0,1500000,True,alignment_consistent,forward,CERTIFIED,0x96e9a343,1,0x96e9a343,221925286471394647560977097471743827297284700244831621162291400,221200526482897920999980391861329414950198379131301574242577498,724759988496726560996705610414412347086321113530046919713902,53,29,29,1,24,0.4528301886792453,21,22,21,0,22,22,0,0,187447294,205581,0,187241713,37975,36958,187660121,0,1,0,1500000,True,1.0,1.0,1.0091346311378422,1.169811320754717,1.103448275862069,0.0014770213219674946
natural,3,14218811110332440763,15431965534822413794,random_systematic_linear,forward,32,24,0.75,R3_4,1,100,0.01,99,,0,19,0x7b044840,0x3d844840,1500000,NOT_RUN,0,,0,False,,independent,forward,CERTIFIED,0x7b044840,1,0x7b044840,368401052485821052529488512948592337382040708308073948168790988,313632958316630899237526399142287135515134735237534812403128424,54768094169190153291962113806305201866905973070539135765662564,60,32,32,1,28,0.4666666666666667,28,29,28,0,0,0,0,0,199181,199181,0,0,22125,23142,290086,0,1,0,1500000,True,chain_relaxed,forward,CERTIFIED,0x7b044840,1,0x7b044840,368401052485821052529488512948592337382040708308073948168790988,313632958316630899237526399142287135515134735237534812403128424,54768094169190153291962113806305201866905973070539135765662564,60,32,32,1,28,0.4666666666666667,28,29,28,0,28,0,0,0,189194,189194,0,0,20901,11608,283844,0,1,0,1500000,True,alignment_consistent,forward,CERTIFIED,0x7b044840,1,0x7b044840,368401052485821052529488512948592337382040708308073948168790988,367646331689100253948768727727589688138190419500599949554200310,754720796720798580719785221002649243850288807473998614590678,52,27,27,1,25,0.4807692307692308,20,21,20,0,21,21,0,0,192732115,209346,0,192522769,50317,10874,192946492,0,1,0,1500000,True,1.0,1.0,1.0219909527768773,1.1538461538461537,1.1851851851851851,0.0015034530920624357
natural,1,10317861632039656238,15431965534822413794,random_systematic_linear,forward,32,24,0.75,R3_4,1,100,0.01,99,,1,21,0x7772295a,0x3bb0295a,1500000,NOT_RUN,0,,0,False,,independent,forward,CERTIFIED,0x7772295a,1,0x7772295a,3003935262649193556707642953758294082697757121923688927834302,2435781027521004220302877980760091628023964257848207281385074,568154235128189336404764972998202454673792864075481646449228,2045,970,970,4,1075,0.5256723716381418,61,30,61,0,0,0,0,0,390947,390947,0,0,536232,44189,1469250,1,2,1,1500000,True,chain_relaxed,forward,CERTIFIED,0x7772295a,1,0x7772295a,3003935262649193556707642953758294082697757121923688927834302,2435781027521004220302877980760091628023964257848207281385074,568154235128189336404764972998202454673792864075481646449228,2045,970,970,4,1075,0.5256723716381418,61,30,61,0,29,0,0,0,407767,407767,0,0,520459,43054,1520845,1,2,1,1500000,True,alignment_consistent,forward,CERTIFIED,0x7772295a,1,0x7772295a,3003935262649193556707642953758294082697757121923688927834302,2234122328869054416412882410236782453333885364547399060810204,769812933780139140294760543521511629363871757376289867024098,2044,970,970,4,1074,0.525440313111546,60,29,60,0,29,29,0,0,242207603,485395,0,241722208,601525,51723,243526963,1,2,1,1500000,True,1.0,1.0,0.9660747807962021,1.0004892367906066,1.0,0.006033212839762634
natural,1,11102747628257082013,15431965534822413794,random_systematic_linear,forward,32,24,0.75,R3_4,1,20,0.05,19,,0,24,0x7e798921,0x3f798921,1500000,NOT_RUN,0,,0,False,,independent,forward,CERTIFIED,0x7e798921,1,0x7e798921,11100166710299115914702937464093907535640,7374931772710246881456304620989865388832,3725234937588869033246632843104042146808,64,33,33,1,31,0.484375,32,33,32,0,0,0,0,0,197141,197141,0,0,22999,13535,281459,1,1,0,1500000,True,chain_relaxed,forward,CERTIFIED,0x7e798921,1,0x7e798921,11100166710299115914702937464093907535640,7374931772710246881456304620989865388832,3725234937588869033246632843104042146808,64,33,33,1,31,0.484375,32,33,32,0,32,0,0,0,242389,242389,0,0,27559,58559,421424,1,1,0,1500000,True,alignment_consistent,forward,CERTIFIED,0x7e798921,1,0x7e798921,11100166710299115914702937464093907535640,10155285679002558011356215803938417292720,944881031296557903346721660155490242920,57,32,32,1,25,0.43859649122807015,25,26,25,0,26,26,0,0,226174468,253375,0,225921093,69744,13505,226466873,0,1,0,1500000,True,1.0,1.0,0.6678760583165648,1.1228070175438596,1.03125,0.001242826362511748
natural,2,14450621987413972396,15431965534822413794,random_systematic_linear,forward,32,24,0.75,R3_4,1,20,0.05,19,,1,30,0x2e1d5e93,0x261d5e93,1500000,NOT_RUN,0,,0,False,,independent,forward,CERTIFIED,0x2e1d5e93,1,0x2e1d5e93,512747250740179366568985819651112737098,388154303826855099024016032683677125728,124592946913324267544969786967435611370,2048,974,974,3,1074,0.5244140625,64,34,64,0,0,0,0,0,365817,365817,0,0,534708,36016,1453335,2,2,1,1500000,True,chain_relaxed,forward,CERTIFIED,0x2e1d5e93,1,0x2e1d5e93,512747250740179366568985819651112737098,388154303826855099024016032683677125728,124592946913324267544969786967435611370,2048,974,974,3,1074,0.5244140625,64,34,64,0,33,0,0,0,367124,367124,0,0,518338,29600,1442072,2,2,1,1500000,True,alignment_consistent,forward,CERTIFIED,0x2e1d5e93,1,0x2e1d5e93,512747250740179366568985819651112737098,280402535310956562648292269464003586080,232344715429222803920693550187109151018,2047,974,974,3,1073,0.524181729360039,63,33,63,0,33,32,0,1,270892086,482846,0,270409240,608057,40138,272307963,1,2,1,1500000,True,1.0,1.0,1.0078102896387975,1.0004885197850513,1.0,0.005337100626763529
